IBGE;q51_3;q51_9;q51_10;q51_11;q51_12;q51_13;q51_14;q51_15;q51_16;q51_17;UF;Regiao;Q_incompleto;DataCenso;DataCenso_2021;Faixas_etarias;d_51_9;d_51_9bin1;d_51_9bin2;d_51_9bin3;d_51_10;d_51_10bin1;d_51_10bin2;d_51_10bin3;d_51_10bin4;d_51_10bin5;d_51_11;d_51_11bin1;d_51_11bin2;d_51_11bin3;d_51_11bin4;d_51_9bin1_sum;d_51_9bin2_sum;d_51_9bin3_sum;d_51_10bin1_sum;d_51_10bin2_sum;d_51_10bin3_sum;d_51_10bin4_sum;d_51_10bin5_sum;d_51_11bin1_sum;d_51_11bin2_sum;d_51_11bin3_sum;d_51_11bin4_sum;nu_trabalhador;d_51_15_1bin_Gestão;d_51_15_1bin_Gestão_do_SUAS;d_51_15_1bin_Vigilância_Socioassistencial;d_51_15_1bin_Gestão_do_Trabalho;d_51_15_1bin_Regulação_do_SUAS;d_51_15_1bin_Gestão_Financeira_Orçamentária;d_51_15_1bin_PSB;d_51_15_1bin_PSE_Média_Complexidade;d_51_15_1bin_PSE_Alta_Complexidade;d_51_15_1bin_Gestão_CadÚnico;d_51_15_1bin_PBF;d_51_15_1bin_Gestão_Benefícios_Assistenciais;d_51_15_1bin_PCF;d_51_15_1bin_Outros;d_51_16_2bin_Gestão;d_51_16_2bin_Gestão_do_SUAS;d_51_16_2bin_Vigilância_Socioassistencial;d_51_16_2bin_Gestão_do_Trabalho;d_51_16_2bin_Regulação_do_SUAS;d_51_16_2bin_Gestão_Financeira_Orçamentária;d_51_16_2bin_PSB;d_51_16_2bin_PSE_Média_Complexidade;d_51_16_2bin_PSE_Alta_Complexidade;d_51_16_2bin_Gestão_CadÚnico;d_51_16_2bin_PBF;d_51_16_2bin_Gestão_Benefícios_Assistenciais;d_51_15_2bin_PCF;d_51_16_2bin_Outros;d_51_17_3bin_Gestão;d_51_17_3bin_Gestão_do_SUAS;d_51_17_3bin_Vigilância_Socioassistencial;d_51_17_3bin_Gestão_do_Trabalho;d_51_17_3bin_Regulação_do_SUAS;d_51_17_3bin_Gestão_Financeira_Orçamentária;d_51_17_3bin_PSB;d_51_17_3bin_PSE_Média_Complexidade;d_51_17_3bin_PSE_Alta_Complexidade;d_51_17_3bin_Gestão_CadÚnico;d_51_17_3bin_PBF;d_51_17_3bin_Gestão_Benefícios_Assistenciais;d_51_17_3bin_PCF;d_51_17_3bin_Outros;d_51_Gestão;d_51_Gestão_do_SUAS;d_51_Vigilância_Socioassistencial;d_51_Gestão_do_Trabalho;d_51_Regulação_do_SUAS;d_51_Gestão_Financeira_Orçamentária;d_51_PSB;d_51_PSE_Média_Complexidade;d_51_PSE_Alta_Complexidade;d_51_Gestão_CadÚnico;d_51_PBF;d_51_Gestão_Benefícios_Assistenciais;d_51_PCF;d_51_Outros;d_51_15_1bin_Gestão_sum;d_51_15_1bin_Gestão_do_SUAS_sum;d_51_15_1bin_Vigilância_Socioassistencial_sum;d_51_15_1bin_Gestão_do_Trabalho_sum;d_51_15_1bin_Regulação_do_SUAS_sum;d_51_15_1bin_Gestão_Financeira_Orçamentária_sum;d_51_15_1bin_PSB_sum;d_51_15_1bin_PSE_Média_Complexidade_sum;d_51_15_1bin_PSE_Alta_Complexidade_sum;d_51_15_1bin_Gestão_CadÚnico_sum;d_51_15_1bin_PBF_sum;d_51_15_1bin_Gestão_Benefícios_Assistenciais_sum;d_51_15_1bin_PCF_sum;d_51_15_1bin_Outros_sum;d_51_16_2bin_Gestão_sum;d_51_16_2bin_Gestão_do_SUAS_sum;d_51_16_2bin_Vigilância_Socioassistencial_sum;d_51_16_2bin_Gestão_do_Trabalho_sum;d_51_16_2bin_Regulação_do_SUAS_sum;d_51_16_2bin_Gestão_Financeira_Orçamentária_sum;d_51_16_2bin_PSB_sum;d_51_16_2bin_PSE_Média_Complexidade_sum;d_51_16_2bin_PSE_Alta_Complexidade_sum;d_51_16_2bin_Gestão_CadÚnico_sum;d_51_16_2bin_PBF_sum;d_51_16_2bin_Gestão_Benefícios_Assistenciais_sum;d_51_15_2bin_PCF_sum;d_51_16_2bin_Outros_sum;d_51_17_3bin_Gestão_sum;d_51_17_3bin_Gestão_do_SUAS_sum;d_51_17_3bin_Vigilância_Socioassistencial_sum;d_51_17_3bin_Gestão_do_Trabalho_sum;d_51_17_3bin_Regulação_do_SUAS_sum;d_51_17_3bin_Gestão_Financeira_Orçamentária_sum;d_51_17_3bin_PSB_sum;d_51_17_3bin_PSE_Média_Complexidade_sum;d_51_17_3bin_PSE_Alta_Complexidade_sum;d_51_17_3bin_Gestão_CadÚnico_sum;d_51_17_3bin_PBF_sum;d_51_17_3bin_Gestão_Benefícios_Assistenciais_sum;d_51_17_3bin_PCF_sum;d_51_17_3bin_Outros_sum;d_51_Gestão_sum;d_51_Gestão_do_SUAS_sum;d_51_Vigilância_Socioassistencial_sum;d_51_Gestão_do_Trabalho_sum;d_51_Regulação_do_SUAS_sum;d_51_Gestão_Financeira_Orçamentária_sum;d_51_PSB_sum;d_51_PSE_Média_Complexidade_sum;d_51_PSE_Alta_Complexidade_sum;d_51_Gestão_CadÚnico_sum;d_51_PBF_sum;d_51_Gestão_Benefícios_Assistenciais_sum;d_51_PCF_sum;d_51_Outros_sum
43;0;257;416;138;218;20;22/08/2018; ; ; ;43;4; ;31.08.2021;8/31/2021;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;23/12/2016; ; ; ;43;4; ;31.08.2021;8/31/2021;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;20/07/2017; ; ; ;43;4; ;31.08.2021;8/31/2021;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;22/12/2016; ; ; ;43;4; ;31.08.2021;8/31/2021;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;235;138;216;20;23/09/2013; ; ; ;43;4; ;31.08.2021;8/31/2021;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;29/12/2016; ; ; ;43;4; ;31.08.2021;8/31/2021;2;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;02/05/2017; ; ; ;43;4; ;31.08.2021;8/31/2021;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;02/01/2017; ; ; ;43;4; ;31.08.2021;8/31/2021;2;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;1;255;239;292;216;20;08/10/2019; ; ; ;43;4; ;31.08.2021;8/31/2021;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;02/01/2017; ; ; ;43;4; ;31.08.2021;8/31/2021;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;28/10/2010; ; ; ;43;4; ;31.08.2021;8/31/2021;6;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;237;292;76;391;01/02/2019; ; ; ;43;4; ;31.08.2021;8/31/2021;6;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;1;257;276;138;218;20; ; ; ; ;43;4; ;31.08.2021;8/31/2021;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;237;292;222;20;01/05/2019; ; ; ;43;4; ;31.08.2021;8/31/2021;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;28/10/2010; ; ; ;43;4; ;31.08.2021;8/31/2021;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;22/12/2016; ; ; ;43;4; ;31.08.2021;8/31/2021;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;255;239;292;222;20;16/06/2015; ; ; ;43;4; ;31.08.2021;8/31/2021;5;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;258;273;138;218;20;16/11/2010; ; ; ;43;4; ;31.08.2021;8/31/2021;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;256;238;138;216;20;22/10/2001; ; ; ;43;4; ;31.08.2021;8/31/2021;6;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;01/02/2017; ; ; ;43;4; ;31.08.2021;8/31/2021;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;272;26/11/2010; ; ; ;43;4; ;31.08.2021;8/31/2021;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;22/12/2016; ; ; ;43;4; ;31.08.2021;8/31/2021;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;02/01/2017; ; ; ;43;4; ;31.08.2021;8/31/2021;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;18;18/01/2017; ; ; ;43;4; ;31.08.2021;8/31/2021;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;258;273;138;218;20;22/11/2010; ; ; ;43;4; ;31.08.2021;8/31/2021;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;1;258;235;138;218;20;16/09/2013; ; ; ;43;4; ;31.08.2021;8/31/2021;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;24/10/2019; ; ; ;43;4; ;31.08.2021;8/31/2021;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;07/06/2018; ; ; ;43;4; ;31.08.2021;8/31/2021;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;258;237;138;218;20;08/11/2010; ; ; ;43;4; ;31.08.2021;8/31/2021;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;258;273;138;218;20;07/01/2017; ; ; ;43;4; ;31.08.2021;8/31/2021;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;256;239;142;221;18;20/10/2021; ; ; ;43;4; ;31.08.2021;8/31/2021;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;273;138;218;20;22/12/2016; ; ; ;43;4; ;31.08.2021;8/31/2021;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;1;257;232;292;216;20;03/03/2018; ; ; ;43;4; ;31.08.2021;8/31/2021;4;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
43;0;257;275;138;216;20;22/10/2001; ; ; ;43;4; ;31.08.2021;8/31/2021;4;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ; ;5;44;1;28; ;2; ;41; ;7;1;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
