NU_IDENTIFICADOR;IBGE;co_seq_dirigente;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;q_34_3;q_34_9;q_34_10;q_34_11;q_34_12;q_34_13;q_34_14;q_34_15;q_34_16;q_34_17;DataCenso;DataCenso_2018;q_34_2_rec;Idade;Faixas_etarias;d_34_9;d_34_11;d_34_9bin1;d_34_9bin2;d_34_9bin3;d_34_10bin1;d_34_10bin2;d_34_10bin3;d_34_10bin4;d_34_10bin5;d_34_11bin1;d_34_11bin2;d_34_11bin3;d_34_11bin4;d_34_9bin1_sum;d_34_9bin2_sum;d_34_9bin3_sum;d_34_10bin1_sum;d_34_10bin2_sum;d_34_10bin3_sum;d_34_10bin4_sum;d_34_10bin5_sum;d_34_11bin1_sum;d_34_11bin2_sum;d_34_11bin3_sum;d_34_11bin4_sum;nu_trabalhadores
33049094754;330490;679005;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;1;255;238;142;248;18;15/12/2010;2; ; ;31.08.2018;8/31/2018;1/25/1954;64;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;15;8;0;2;0;1;3;0;0;0;24;24
33049094754;330490;1456865;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;2;255;238;142;248;18;01/09/2017;3; ; ;31.08.2018;8/31/2018;9/26/1949;68;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;15;8;0;2;0;1;3;0;0;0;24;24
33049094754;330490;328667;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;2;255;238;142;248;18;01/03/2017;3; ; ;31.08.2018;8/31/2018;10/29/1940;77;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;15;8;0;2;0;1;3;0;0;0;24;24
33049094754;330490;328670;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319;2;255;238;142;248;20;01/07/2007;2; ; ;31.08.2018;8/31/2018;02/12/1960;58;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;15;8;0;2;0;1;3;0;0;0;24;24
33051097142;330510;1370828;3305109;33;3;São João de;458673;458673;0;Grande;35,216;1;256;238;142;248;20;28/08/2017;3;4;99;31.08.2018;8/31/2018;2/20/1979;39;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;15;2;9;0;0;4;0;0;0;19;19
33051097142;330510;1372183;3305109;33;3;São João de;458673;458673;0;Grande;35,216;2;255;238;142;248;20;28/08/2017;3;4;99;31.08.2018;8/31/2018;4/25/1997;21;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;15;2;9;0;0;4;0;0;0;19;19
33051097142;330510;515875;3305109;33;3;São João de;458673;458673;0;Grande;35,216;2;255;238;142;248;272;28/08/2017;3;4;99;31.08.2018;8/31/2018;6/15/1953;65;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;15;2;9;0;0;4;0;0;0;19;19
33051097142;330510;1441208;3305109;33;3;São João de;458673;458673;0;Grande;35,216;2;255;238;142;248;20;22/02/2018;3;4;99;31.08.2018;8/31/2018;7/22/1961;57;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;15;2;9;0;0;4;0;0;0;19;19
33063096180;330630;1416815;3306305;33;3;Volta Redon;257803;257686;117;Grande;182,105;1;255;238;142;248;20;01/03/2018;3; ; ;31.08.2018;8/31/2018;02/12/1973;45;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;9;5;0;3;0;0;2;2;1;0;13;16
33063096180;330630;1050319;3306305;33;3;Volta Redon;257803;257686;117;Grande;182,105;2;255;238;142;248;20;05/01/2015;3; ; ;31.08.2018;8/31/2018;5/24/1957;61;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;9;5;0;3;0;0;2;2;1;0;13;16
33063096180;330630;1300561;3306305;33;3;Volta Redon;257803;257686;117;Grande;182,105;2;255;238;142;248;20;08/02/2017;3; ; ;31.08.2018;8/31/2018;10/17/1989;28;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;9;5;0;3;0;0;2;2;1;0;13;16
33063096180;330630;1300571;3306305;33;3;Volta Redon;257803;257686;117;Grande;182,105;2;255;238;142;251;20;19/01/2017;1; ; ;31.08.2018;8/31/2018;1/14/1953;65;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;9;5;0;3;0;0;2;2;1;0;13;16
33063096180;330630;882758;3306305;33;3;Volta Redon;257803;257686;117;Grande;182,105;2;255;238;142;254;20;04/11/2013;3; ; ;31.08.2018;8/31/2018;2/21/1973;45;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;9;5;0;3;0;0;2;2;1;0;13;16
35028098030;350280;1450992;3502804;35;3;Araçatuba;181579;178077;3502;Grande;1167,126;2;255;238;293;254;20;08/06/2018;99;99;99;31.08.2018;8/31/2018;05/01/1980;38;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;3;9;0;2;0;1;2;1;1;0;11;13
35028098030;350280;668902;3502804;35;3;Araçatuba;181579;178077;3502;Grande;1167,126;1;257;238;293;254;20;05/03/2018;4;99;99;31.08.2018;8/31/2018;04/01/1986;32;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1;3;9;0;2;0;1;2;1;1;0;11;13
35028098030;350280;1450804;3502804;35;3;Araçatuba;181579;178077;3502;Grande;1167,126;2;255;238;293;248;20;05/03/2018;3;2;99;31.08.2018;8/31/2018;03/12/1988;30;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;3;9;0;2;0;1;2;1;1;0;11;13
35032097284;350320;733316;3503208;35;3;Araraquara;208662;202730;5932;Grande;1003,625;1;255;238;139;252;20;18/06/2012;99;99;99;31.08.2018;8/31/2018;8/13/1969;49;3;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;5;6;0;2;0;1;2;0;11;1;0;12
35032097284;350320;733380;3503208;35;3;Araraquara;208662;202730;5932;Grande;1003,625;1;255;238;139;252;20;18/06/2012;99;99;99;31.08.2018;8/31/2018;12/07/1976;41;3;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;5;6;0;2;0;1;2;0;11;1;0;12
35032097284;350320;970006;3503208;35;3;Araraquara;208662;202730;5932;Grande;1003,625;2;255;238;139;252;20;24/04/2014;99;99;99;31.08.2018;8/31/2018;5/22/1984;34;2;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;5;6;0;2;0;1;2;0;11;1;0;12
35032097284;350320;387983;3503208;35;3;Araraquara;208662;202730;5932;Grande;1003,625;1;255;238;139;248;20;18/06/2012;2;99;99;31.08.2018;8/31/2018;12/24/1957;60;4;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;5;6;0;2;0;1;2;0;11;1;0;12
35033098129;350330;409199;3503307;35;3;Araras;118843;112444;6399;Grande;644,831;2;257;238;138;251;20;23/05/2017;99; ; ;31.08.2018;8/31/2018;05/02/1959;59;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;3;3;0;1;0;0;3;3;0;1;2;6
35033098129;350330;1421764;3503307;35;3;Araras;118843;112444;6399;Grande;644,831;2;256;238;138;254;20;05/01/2015;3; ; ;31.08.2018;8/31/2018;5/15/1977;41;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;3;3;0;1;0;0;3;3;0;1;2;6
35041098094;350410;1446407;3504107;35;3;Atibaia;126603;115229;11374;Grande;478,521;2;255;238;139;248;20;04/09/2018;2; ; ;31.08.2018;8/31/2018;3/13/1986;32;2;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;1;5;1;1;0;0;2;0;7;0;0;7
35060095860;350600;1046412;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;2;255;238;138;254;20;19/11/2014;2; ; ;31.08.2018;8/31/2018;10/29/1967;50;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;6;6;0;2;0;0;3;14;0;0;0;14
35060095860;350600;730118;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;1;255;238;138;254;20;02/10/2017;2; ; ;31.08.2018;8/31/2018;6/17/1967;51;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;6;6;0;2;0;0;3;14;0;0;0;14
35060095860;350600;331759;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;1;255;238;138;254;20;02/10/2017;2; ; ;31.08.2018;8/31/2018;8/17/1968;50;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;6;6;0;2;0;0;3;14;0;0;0;14
35060095860;350600;730112;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;1;255;238;138;254;20;02/10/2017;2; ; ;31.08.2018;8/31/2018;12/25/1973;44;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;6;6;0;2;0;0;3;14;0;0;0;14
35060095860;350600;727760;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;1;255;238;138;250;20;21/08/2012;2; ; ;31.08.2018;8/31/2018;02/10/1968;50;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;6;6;0;2;0;0;3;14;0;0;0;14
35060095860;350600;681249;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;1;257;238;138;250;20;01/04/2013;2; ; ;31.08.2018;8/31/2018;02/09/1984;34;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;2;6;6;0;2;0;0;3;14;0;0;0;14
35060095860;350600;727744;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684;2;255;238;138;250;20;21/08/2012;2; ; ;31.08.2018;8/31/2018;7/15/1986;32;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;6;6;0;2;0;0;3;14;0;0;0;14
35076098083;350760;975724;3507605;35;3;Bragança Pa;146744;142255;4489;Grande;512,584;2;255;238;139;252;20;01/10/2015;99; ; ;31.08.2018;8/31/2018;4/29/1972;46;3;1;2; ;1; ; ; ; ; ; ; ;1; ; ;0;6;4;0;2;0;0;1;1;5;1;3;10
35076098083;350760;1482744;3507605;35;3;Bragança Pa;146744;142255;4489;Grande;512,584;1;255;238;292;254;20;01/07/2017;3; ; ;31.08.2018;8/31/2018;9/28/1941;76;5;1;3; ;1; ; ; ; ; ; ; ; ;1; ;0;6;4;0;2;0;0;1;1;5;1;3;10
35076098083;350760;1482828;3507605;35;3;Bragança Pa;146744;142255;4489;Grande;512,584;2;256;238;142;254;20;01/03/2018;3; ; ;31.08.2018;8/31/2018;04/10/1983;35;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;6;4;0;2;0;0;1;1;5;1;3;10
35076098083;350760;665267;3507605;35;3;Bragança Pa;146744;142255;4489;Grande;512,584;1;255;238;139;252;20;25/08/2014;99; ; ;31.08.2018;8/31/2018;8/30/1976;42;3;1;2; ;1; ; ; ; ; ; ; ;1; ; ;0;6;4;0;2;0;0;1;1;5;1;3;10
35076098083;350760;1482718;3507605;35;3;Bragança Pa;146744;142255;4489;Grande;512,584;1;256;238;142;254;20;01/01/2018;3; ; ;31.08.2018;8/31/2018;3/22/1985;33;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;6;4;0;2;0;0;1;1;5;1;3;10
35095097312;350950;869628;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;1;257;238;138;250;20;12/04/2013;2;99;99;31.08.2018;8/31/2018;09/08/1962;55;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;870200;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;1;257;238;138;248;20;14/09/1992;2;99;99;31.08.2018;8/31/2018;4/30/1964;54;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;896791;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;2;254;238;138;252;20;04/08/2004; ; ; ;31.08.2018;8/31/2018;10/19/1962;55;4;0;1;1; ; ; ; ; ; ; ;1; ; ; ;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;1048500;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;1;255;238;293;370;20;20/01/2014;4;99;99;31.08.2018;8/31/2018;05/01/1970;48;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;874339;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;1;255;238;138;254;20;21/08/2000;2;99;99;31.08.2018;8/31/2018;09/11/1970;47;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;984186;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;2;255;238;293;254;263;02/02/2001;2;99;99;31.08.2018;8/31/2018;02/10/1972;46;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;981730;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;1;257;238;138;250;20;10/01/2003;2;99;99;31.08.2018;8/31/2018;01/09/1975;43;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;483839;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;1;256;238;138;251;20;09/06/2004;2;99;99;31.08.2018;8/31/2018;10/30/1980;37;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;870259;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;1;255;238;138;254;20;02/08/2004;2;99;99;31.08.2018;8/31/2018;2/23/1982;36;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;1333747;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;2;255;238;293;254;263;06/01/2000;2;99;99;31.08.2018;8/31/2018;9/25/1978;39;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;869514;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;2;256;238;138;251;20;24/07/2013;2;99; ;31.08.2018;8/31/2018;03/01/1978;40;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;1333715;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;2;255;238;293;254;263;01/07/2016;2;99;99;31.08.2018;8/31/2018;11/01/1985;32;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;1333754;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;2;255;238;293;254;263;16/01/2017;1;99;99;31.08.2018;8/31/2018;9/25/1978;39;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;869747;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;2;255;238;138;254;20;10/10/2013;2;99;99;31.08.2018;8/31/2018;02/01/1963;55;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;9;10;12;0;7;0;0;2;19;0;0;12;31
35095097312;350950;983894;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;2;254;238;293;254;263;06/05/2001; ; ; ;31.08.2018;8/31/2018;09/01/1971;46;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;9;10;12;0;7;0;0;2;19;0;0;12;31
35106098141;351060;1251764;3510609;35;3;Carapicuíba;369584;369584;0;Grande;34,546;1;255;238;138;251;20;29/01/2013;1; ; ;31.08.2018;8/31/2018;05/03/1961;57;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;4;2;0;2;0;0;0;3;0;2;1;6
35106098141;351060;923291;3510609;35;3;Carapicuíba;369584;369584;0;Grande;34,546;1;255;238;142;253;18;02/05/2018;1; ; ;31.08.2018;8/31/2018;12/24/1970;47;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;4;2;0;2;0;0;0;3;0;2;1;6
35111098095;351110;1032228;3511102;35;3;Catanduva;112820;111914;906;Grande;290,596;1;255;238;138;252;20;25/05/2015;99;99;99;31.08.2018;8/31/2018;8/16/1965;53;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;3;8;0;4;0;0;2;8;0;0;3;11
35111098095;351110;1032220;3511102;35;3;Catanduva;112820;111914;906;Grande;290,596;2;255;238;138;251;20;01/04/2004;1;99;99;31.08.2018;8/31/2018;06/10/1968;50;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;3;8;0;4;0;0;2;8;0;0;3;11
35138096142;351380;1288733;3513801;35;3;Diadema;386089;386089;0;Grande;30,732;2;255;238;138;254;263;07/04/2016;99;99;99;31.08.2018;8/31/2018;7/15/1950;68;5;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;6;9;0;4;0;0;1;11;1;0;3;15
35138096142;351380;1185324;3513801;35;3;Diadema;386089;386089;0;Grande;30,732;2;257;238;138;248;20;21/07/2016;3;3;3;31.08.2018;8/31/2018;07/02/1988;30;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;6;9;0;4;0;0;1;11;1;0;3;15
35138096142;351380;1212244;3513801;35;3;Diadema;386089;386089;0;Grande;30,732;1;257;238;138;248;20;21/07/2016;3;3;3;31.08.2018;8/31/2018;7/14/1992;26;1;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;6;9;0;4;0;0;1;11;1;0;3;15
35138096142;351380;1164275;3513801;35;3;Diadema;386089;386089;0;Grande;30,732;1;257;238;138;248;20;12/08/2016;3;3;3;31.08.2018;8/31/2018;6/29/1990;28;1;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;6;9;0;4;0;0;1;11;1;0;3;15
35138096142;351380;1355037;3513801;35;3;Diadema;386089;386089;0;Grande;30,732;1;256;238;138;251;20;12/06/2017;2;2;2;31.08.2018;8/31/2018;09/05/1996;21;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;6;9;0;4;0;0;1;11;1;0;3;15
35138096142;351380;1288714;3513801;35;3;Diadema;386089;386089;0;Grande;30,732;2;255;238;139;254;263;01/03/2016;99;99;99;31.08.2018;8/31/2018;11/14/1958;59;4;1;2; ;1; ; ; ; ; ; ; ;1; ; ;0;6;9;0;4;0;0;1;11;1;0;3;15
35150097262;351500;1033834;3515004;35;3;Embu das Ar;240230;240230;0;Grande;70,398;1;255;238;138;248;20;01/08/2018;2;99; ;31.08.2018;8/31/2018;1/16/1970;48;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;7;4;0;2;0;0;2;9;1;1;0;11
35150097262;351500;975080;3515004;35;3;Embu das Ar;240230;240230;0;Grande;70,398;1;255;238;292;248;20;08/01/2014;2;99; ;31.08.2018;8/31/2018;09/04/1977;40;2;1;3; ;1; ; ; ; ; ; ; ; ;1; ;0;7;4;0;2;0;0;2;9;1;1;0;11
35150097262;351500;1033836;3515004;35;3;Embu das Ar;240230;240230;0;Grande;70,398;1;255;238;138;248;20;01/04/2014;2;99; ;31.08.2018;8/31/2018;8/28/1954;64;5;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;7;4;0;2;0;0;2;9;1;1;0;11
35163098147;351630;1510338;3516309;35;3;Francisco M;154472;154158;314;Grande;49,001;2;255;238;142;254;18;22/11/2018;99; ; ;31.08.2018;8/31/2018;5/15/1989;29;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;2;3;0;3;0;0;0;3;0;0;2;5
35187096328;351870;1058985;3518701;35;3;Guarujá;290752;290696;56;Grande;144,794;2;255;238;138;251;20;10/07/2018;99;99;99;31.08.2018;8/31/2018;05/05/1982;36;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;6;5;0;3;0;0;0;13;0;0;0;13
35188097034;351880;1460843;3518800;35;3;Guarulhos;1221979;1221979;0;Metrópole;318,675;2;255;238;139;251;20;06/07/2018;1; ; ;31.08.2018;8/31/2018;3/21/1967;51;4;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;9;2;0;1;0;0;1;0;10;2;0;12
35188097034;351880;1419704;3518800;35;3;Guarulhos;1221979;1221979;0;Metrópole;318,675;1;255;238;292;251;20;14/02/2018;1; ; ;31.08.2018;8/31/2018;10/31/1975;42;3;1;3; ;1; ; ; ; ; ; ; ; ;1; ;1;9;2;0;1;0;0;1;0;10;2;0;12
35188097034;351880;1320757;3518800;35;3;Guarulhos;1221979;1221979;0;Metrópole;318,675;2;255;238;139;21;20;30/07/2018;1; ; ;31.08.2018;8/31/2018;10/12/1973;44;3;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;9;2;0;1;0;0;1;0;10;2;0;12
35221098125;352210;1406958;3522109;35;3;Itanhaém;87057;86242;815;Médio;601,711;2;252;238;292;254;20;10/01/2017; ; ; ;31.08.2018;8/31/2018;05/01/1972;46;3;0;3;1; ; ; ; ; ; ; ; ; ;1; ;1;0;2;0;2;0;0;0;1;0;2;0;3
35225097904;352250;943453;3522505;35;3;Itapevi;200769;200769;0;Grande;82,658;1;255;238;138;248;20;07/05/2012;99;3; ;31.08.2018;8/31/2018;5/24/1980;38;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;6;2;0;2;0;0;0;7;0;0;3;10
35225097904;352250;1472436;3522505;35;3;Itapevi;200769;200769;0;Grande;82,658;1;255;238;138;252;20;06/07/2004;99; ; ;31.08.2018;8/31/2018;11/26/1980;37;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;6;2;0;2;0;0;0;7;0;0;3;10
35225097904;352250;1472468;3522505;35;3;Itapevi;200769;200769;0;Grande;82,658;1;256;238;266;254;20;05/09/2017;3;99; ;31.08.2018;8/31/2018;6/20/1990;28;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;6;2;0;2;0;0;0;7;0;0;3;10
35239097720;352390;238169;3523909;35;3;Itu;154147;144269;9878;Grande;640,719;1;255;238;139;248;20;11/05/2017;2;99;99;31.08.2018;8/31/2018;10/25/1959;58;4;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;6;6;0;3;0;1;1;11;2;0;0;13
35239097720;352390;1355626;3523909;35;3;Itu;154147;144269;9878;Grande;640,719;2;255;238;138;248;20;04/05/2017;2;1;3;31.08.2018;8/31/2018;02/03/1984;34;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;1;6;6;0;3;0;1;1;11;2;0;0;13
35239097720;352390;998395;3523909;35;3;Itu;154147;144269;9878;Grande;640,719;1;256;238;138;370;262;10/04/2018;4;4;4;31.08.2018;8/31/2018;02/04/1985;33;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;1;6;6;0;3;0;1;1;11;2;0;0;13
35239097720;352390;665483;3523909;35;3;Itu;154147;144269;9878;Grande;640,719;1;255;238;138;248;20;16/01/2018;2;3;3;31.08.2018;8/31/2018;05/07/1971;47;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;1;6;6;0;3;0;1;1;11;2;0;0;13
35239097720;352390;1199459;3523909;35;3;Itu;154147;144269;9878;Grande;640,719;1;255;238;138;248;20;19/03/2018;2;2;3;31.08.2018;8/31/2018;12/12/1985;32;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;1;6;6;0;3;0;1;1;11;2;0;0;13
35239097720;352390;1478751;3523909;35;3;Itu;154147;144269;9878;Grande;640,719;2;255;238;138;251;20;06/03/2018;1;2;4;31.08.2018;8/31/2018;6/28/1995;23;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;1;6;6;0;3;0;1;1;11;2;0;0;13
35244096816;352440;821771;3524402;35;3;Jacareí;211214;208297;2917;Grande;464,272;1;255;238;138;254;20;25/11/2015;2; ; ;31.08.2018;8/31/2018;10/22/1984;33;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;1;9;7;0;4;0;0;1;15;0;0;2;17
35244096816;352440;1018760;3524402;35;3;Jacareí;211214;208297;2917;Grande;464,272;1;255;238;138;254;20;18/04/2018;99; ; ;31.08.2018;8/31/2018;5/19/1971;47;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;1;9;7;0;4;0;0;1;15;0;0;2;17
35253098127;352530;1432388;3525300;35;3;Jaú;131040;126943;4097;Grande;687,103;2;257;238;138;248;20;10/07/2018;2;2;2;31.08.2018;8/31/2018;04/09/1964;54;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;2;1;6;0;1;0;1;0;8;0;1;0;9
35253098127;352530;507336;3525300;35;3;Jaú;131040;126943;4097;Grande;687,103;2;255;238;138;251;20;14/12/2015;2;2;3;31.08.2018;8/31/2018;02/05/1971;47;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;1;6;0;1;0;1;0;8;0;1;0;9
35253098127;352530;1087910;3525300;35;3;Jaú;131040;126943;4097;Grande;687,103;1;257;238;138;251;20;01/09/2015;2;2;2;31.08.2018;8/31/2018;4/19/1947;71;5;2;1; ; ;1; ; ; ; ; ;1; ; ; ;2;1;6;0;1;0;1;0;8;0;1;0;9
35253098127;352530;1103174;3525300;35;3;Jaú;131040;126943;4097;Grande;687,103;1;254;238;138;254;20;04/01/2016; ; ; ;31.08.2018;8/31/2018;9/27/1977;40;2;0;1;1; ; ; ; ; ; ; ;1; ; ; ;2;1;6;0;1;0;1;0;8;0;1;0;9
35259095940;352590;482723;3525904;35;3;Jundiaí;370126;354204;15922;Grande;431,207;2;255;238;138;254;263;01/10/2011;99; ; ;31.08.2018;8/31/2018;11/23/1966;51;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;3;5;8;0;4;0;0;1;13;0;0;3;16
35259095940;352590;636892;3525904;35;3;Jundiaí;370126;354204;15922;Grande;431,207;1;253;238;138;254;20;02/05/2011; ; ; ;31.08.2018;8/31/2018;10/10/1968;49;3;0;1;1; ; ; ; ; ; ; ;1; ; ; ;3;5;8;0;4;0;0;1;13;0;0;3;16
35259095940;352590;1449365;3525904;35;3;Jundiaí;370126;354204;15922;Grande;431,207;1;256;238;293;253;18;11/06/2018;99; ; ;31.08.2018;8/31/2018;8/23/1976;42;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;5;8;0;4;0;0;1;13;0;0;3;16
35267098146;352670;1171215;3526704;35;3;Leme;91756;89862;1894;Médio;402,871;1;257;238;138;248;20;01/08/2018;3;99;99;31.08.2018;8/31/2018;6/16/1970;48;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;0;5;0;1;0;0;0;5;0;0;0;5
35267098146;352670;1171171;3526704;35;3;Leme;91756;89862;1894;Médio;402,871;2;257;238;138;248;20;01/08/2018;3;99;99;31.08.2018;8/31/2018;07/11/1982;36;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;0;5;0;1;0;0;0;5;0;0;0;5
35267098146;352670;1095748;3526704;35;3;Leme;91756;89862;1894;Médio;402,871;1;257;238;138;252;20;01/08/2018;99;99;99;31.08.2018;8/31/2018;4/14/1990;28;1;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;0;5;0;1;0;0;0;5;0;0;0;5
35269094904;352690;228798;3526902;35;3;Limeira;276022;267785;8237;Grande;580,711;2;255;238;138;251;20;17/08/2015;99; ; ;31.08.2018;8/31/2018;03/11/1970;48;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;2;5;0;3;0;0;1;7;0;0;0;7
35290097674;352900;241171;3529005;35;3;Marília;216745;207021;9724;Grande;1170,515;2;255;238;138;252;20;20/05/2013;2; ; ;31.08.2018;8/31/2018;10/23/1965;52;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;2;11;0;1;0;3;2;11;0;2;0;13
