IBGE;Estado_Municipio;NU_IDENTIFICADOR;q40_3;q40_9;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;DataCenso;DataCenso_2020;d40_2_Faixas_etarias;d40_9;d40_11;d40_9bin1;d40_9bin2;d40_9bin3;d40_10bin1;d40_10bin2;d40_10bin3;d40_10bin4;d40_10bin5;d40_11bin1;d40_11bin2;d40_11bin3;d40_11bin4;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores;filter_$
420750;2;4207503306160;0;257;273;138;218;272;12/04/2019;4207502;42;4;Indaial;54854;52927;1927;Médio;430,790;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;1,00;3,00;1,00;1,00;;;1,00;3,00;;1,00;;4;
420750;2;4207503306160;1;256;239;292;21;20;01/08/2019;4207502;42;4;Indaial;54854;52927;1927;Médio;430,790;;31.08.2020;31/ago/20;5,00;1,00;3,00;;1,00;;;;;;;;;1,00;;;1,00;3,00;1,00;1,00;;;1,00;3,00;;1,00;;4;
420750;2;4207503306160;0;257;275;138;218;272;09/05/2009;4207502;42;4;Indaial;54854;52927;1927;Médio;430,790;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;;1,00;3,00;1,00;1,00;;;1,00;3,00;;1,00;;4;
420775;2;4207753304905;0;257;274;138;218;272;31/03/2015;4207759;42;4;Iraceminha;4253;1468;2785;Pequeno I;163,105;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
420775;2;4207753304905;0;258;273;138;218;20;01/04/2003;4207759;42;4;Iraceminha;4253;1468;2785;Pequeno I;163,105;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
420785;2;4207853309154;1;257;273;138;218;272;21/11/2017;4207858;42;4;Irati;2096;449;1647;Pequeno I;78,276;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;3,00;;;;3;
420785;2;4207853309154;0;257;274;138;218;272;21/11/2017;4207858;42;4;Irati;2096;449;1647;Pequeno I;78,276;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;3,00;;2,00;;;1,00;3,00;;;;3;
420785;2;4207853309154;0;257;273;138;218;20;21/11/2017;4207858;42;4;Irati;2096;449;1647;Pequeno I;78,276;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;2,00;;;1,00;3,00;;;;3;
420880;2;4208803306291;0;257;273;138;218;18;01/07/2018;4208807;42;4;Jaguaruna;17290;13198;4092;Pequeno I;328,347;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
420880;2;4208803306291;0;257;274;138;21;18;01/11/2017;4208807;42;4;Jaguaruna;17290;13198;4092;Pequeno I;328,347;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
420890;2;4208903306016;0;257;273;266;218;18;22/06/2020;4208906;42;4;Jaraguá do Sul;143123;132800;10323;Grande;529,447;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;1,00;1,00;;;1,00;2,00;;;1,00;3;
420890;2;4208903306016;0;258;274;138;218;20;25/05/2020;4208906;42;4;Jaraguá do Sul;143123;132800;10323;Grande;529,447;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;3,00;1,00;1,00;;;1,00;2,00;;;1,00;3;
420890;2;4208903306016;0;258;275;138;21;272;01/03/2016;4208906;42;4;Jaraguá do Sul;143123;132800;10323;Grande;529,447;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;;;3,00;1,00;1,00;;;1,00;2,00;;;1,00;3;
420910;2;4209103305956;0;257;273;138;21;18;01/09/2018;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;1,00;1,00;6,00;1,00;3,00;;;1,00;7,00;;;1,00;8;
420910;2;4209103305956;0;255;238;138;216;20;23/10/2019;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106;;31.08.2020;31/ago/20;2,00;1,00;1,00;;1,00;;;;;;;1,00;;;;1,00;1,00;6,00;1,00;3,00;;;1,00;7,00;;;1,00;8;
420910;2;4209103305956;0;258;275;138;218;20;21/10/2019;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;1,00;1,00;6,00;1,00;3,00;;;1,00;7,00;;;1,00;8;
420910;2;4209103305956;0;252;239;293;220;263;02/01/2017;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106;;31.08.2020;31/ago/20;3,00;0,00;4,00;1,00;;;;;;;;;;;1,00;1,00;1,00;6,00;1,00;3,00;;;1,00;7,00;;;1,00;8;
420910;2;4209103305956;0;257;273;138;218;18;20/01/2020;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;1,00;1,00;6,00;1,00;3,00;;;1,00;7,00;;;1,00;8;
420910;2;4209103305956;0;257;273;138;218;272;01/08/2016;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;1,00;1,00;6,00;1,00;3,00;;;1,00;7,00;;;1,00;8;
420910;2;4209103305956;0;258;238;138;216;272;09/12/2013;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;;;;;1,00;;;;1,00;1,00;6,00;1,00;3,00;;;1,00;7,00;;;1,00;8;
420910;2;4209103305956;0;257;274;138;218;20;11/03/2019;4209102;42;4;Joinville;515288;497850;17438;Grande;1126,106;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;1,00;1,00;6,00;1,00;3,00;;;1,00;7,00;;;1,00;8;
420917;2;4209173306131;1;257;237;266;21;20;01/01/2017;4209177;42;4;Jupiá;2148;1044;1104;Pequeno I;92,055;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;;;;;1,00;;;2,00;;1,00;;;;1,00;;;1,00;2;
420917;2;4209173306131;1;258;273;138;218;262;06/03/2006;4209177;42;4;Jupiá;2148;1044;1104;Pequeno I;92,055;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;;1,00;;;1,00;2;
420945;2;4209453309128;1;257;273;138;21;263;27/06/2017;4209458;42;4;Lajeado Grande;1490;648;842;Pequeno I;65,284;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
420945;2;4209453309128;1;257;274;138;218;272;17/02/2020;4209458;42;4;Lajeado Grande;1490;648;842;Pequeno I;65,284;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
420960;2;4209603307969;1;257;274;138;218;20;01/11/2019;4209607;42;4;Lauro Muller;14367;11106;3261;Pequeno I;270,781;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
420960;2;4209603307969;1;257;273;362;218;18;01/03/2015;4209607;42;4;Lauro Muller;14367;11106;3261;Pequeno I;270,781;;31.08.2020;31/ago/20;4,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421050;2;4210503304629;0;257;273;138;218;18;01/01/2013;4210506;42;4;Maravilha;22101;18087;4014;Pequeno II;171,284;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421050;2;4210503304629;0;257;274;266;218;272;18/03/2020;4210506;42;4;Maravilha;22101;18087;4014;Pequeno II;171,284;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421090;2;4210903306044;0;258;273;138;21;262;06/04/2020;4210902;42;4;Modelo;4045;2692;1353;Pequeno I;91,106;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;1,00;1,00;1,00;1,00;;;;1,00;;;1,00;2;
421090;2;4210903306044;0;256;275;142;216;262;04/11/2014;4210902;42;4;Modelo;4045;2692;1353;Pequeno I;91,106;;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;1,00;;;;;;;;1,00;;1,00;1,00;1,00;1,00;;;;1,00;;;1,00;2;
421140;2;4211403307569;0;258;273;138;218;20;02/05/2002;4211405;42;4;Nova Erechim;4275;3211;1064;Pequeno I;64,892;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;1,00;;1,00;;;;1,00;;;;1;
421145;2;4211453306745;0;257;273;266;218;20;03/02/2020;4211454;42;4;Nova Itaberaba;4267;1530;2737;Pequeno I;137,547;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421145;2;4211453306745;0;257;274;138;218;272;04/06/2018;4211454;42;4;Nova Itaberaba;4267;1530;2737;Pequeno I;137,547;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421165;2;4211653306175;0;257;273;266;218;262;01/03/2017;4211652;42;4;Novo Horizonte;2750;921;1829;Pequeno I;151,852;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;3,00;;1,00;;;2,00;;;;3,00;3;
421165;2;4211653306175;0;257;274;266;21;262;25/02/2019;4211652;42;4;Novo Horizonte;2750;921;1829;Pequeno I;151,852;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;1,00;;;2,00;;;;3,00;3;
421165;2;4211653306175;0;257;274;266;218;262;06/05/2019;4211652;42;4;Novo Horizonte;2750;921;1829;Pequeno I;151,852;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;1,00;;;2,00;;;;3,00;3;
421187;2;4211873308876;0;257;273;362;218;272;01/01/2018;4211876;42;4;Paial;1763;336;1427;Pequeno I;85,757;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421187;2;4211873308876;0;258;274;138;218;262;04/08/2010;4211876;42;4;Paial;1763;336;1427;Pequeno I;85,757;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421190;2;4211903306715;0;258;274;138;218;18;02/06/2016;4211900;42;4;Palhoça;137334;135311;2023;Grande;395,133;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;4,00;1,00;2,00;;;1,00;4,00;;;;4;
421190;2;4211903306715;0;258;275;138;218;18;09/07/2020;4211900;42;4;Palhoça;137334;135311;2023;Grande;395,133;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;;;4,00;1,00;2,00;;;1,00;4,00;;;;4;
421190;2;4211903306715;0;258;273;138;21;18;03/10/2016;4211900;42;4;Palhoça;137334;135311;2023;Grande;395,133;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;4,00;1,00;2,00;;;1,00;4,00;;;;4;
421190;2;4211903306715;1;260;273;138;218;18;15/07/2019;4211900;42;4;Palhoça;137334;135311;2023;Grande;395,133;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;4,00;1,00;2,00;;;1,00;4,00;;;;4;
421210;2;4212103305937;0;257;273;138;21;18;25/02/2019;4212106;42;4;Palmitos;16020;9871;6149;Pequeno I;352,504;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421210;2;4212103305937;0;257;274;138;218;272;15/04/2019;4212106;42;4;Palmitos;16020;9871;6149;Pequeno I;352,504;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421223;2;4212233307627;0;257;273;138;21;20;01/04/2019;4212239;42;4;Paraíso;4080;1451;2629;Pequeno I;181,843;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421223;2;4212233307627;0;257;274;138;218;272;18/09/2017;4212239;42;4;Paraíso;4080;1451;2629;Pequeno I;181,843;;31.08.2020;31/ago/20;1,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421260;2;4212603305992;0;258;235;138;218;20;10/11/2016;4212601;42;4;Peritiba;2988;1481;1507;Pequeno I;95,842;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;;1,00;;;;;;5,00;1,00;1,00;;;1,00;5,00;;;;5;
421260;2;4212603305992;0;257;273;138;218;272;20/10/2015;4212601;42;4;Peritiba;2988;1481;1507;Pequeno I;95,842;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;5,00;1,00;1,00;;;1,00;5,00;;;;5;
421260;2;4212603305992;0;257;274;138;21;20;18/04/2012;4212601;42;4;Peritiba;2988;1481;1507;Pequeno I;95,842;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;5,00;1,00;1,00;;;1,00;5,00;;;;5;
421260;2;4212603305992;0;257;281;138;218;20;10/11/2016;4212601;42;4;Peritiba;2988;1481;1507;Pequeno I;95,842;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;;1,00;;;;;;5,00;1,00;1,00;;;1,00;5,00;;;;5;
421260;2;4212603305992;0;257;275;138;218;20;18/04/2012;4212601;42;4;Peritiba;2988;1481;1507;Pequeno I;95,842;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;;;5,00;1,00;1,00;;;1,00;5,00;;;;5;
421265;2;4212653308900;0;257;273;142;21;391;07/01/2019;4212650;42;4;Pescaria Brava;0;0;0;Pequeno I;105,169;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;2,00;2,00;;1,00;;;1,00;;;;4,00;4;
421265;2;4212653308900;0;257;274;266;218;391;18/12/2019;4212650;42;4;Pescaria Brava;0;0;0;Pequeno I;105,169;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;2,00;2,00;;1,00;;;1,00;;;;4,00;4;
421265;2;4212653308900;1;255;239;142;349;391;18/12/2019;4212650;42;4;Pescaria Brava;0;0;0;Pequeno I;105,169;;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;2,00;2,00;;1,00;;;1,00;;;;4,00;4;
421265;2;4212653308900;0;255;239;291;349;391;18/12/2019;4212650;42;4;Pescaria Brava;0;0;0;Pequeno I;105,169;;31.08.2020;31/ago/20;4,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;2,00;2,00;;1,00;;;1,00;;;;4,00;4;
421290;2;4212903305925;0;257;274;138;21;272;01/03/2012;4212908;42;4;Pinhalzinho;16332;13615;2717;Pequeno I;128,159;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;2,00;2,00;;1,00;;;1,00;3,00;;;1,00;4;
421290;2;4212903305925;0;258;273;138;218;272;02/04/2018;4212908;42;4;Pinhalzinho;16332;13615;2717;Pequeno I;128,159;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;2,00;2,00;;1,00;;;1,00;3,00;;;1,00;4;
421290;2;4212903305925;0;255;239;138;220;272;16/12/2019;4212908;42;4;Pinhalzinho;16332;13615;2717;Pequeno I;128,159;;31.08.2020;31/ago/20;1,00;1,00;1,00;;1,00;;;;;;;1,00;;;;;2,00;2,00;;1,00;;;1,00;3,00;;;1,00;4;
421290;2;4212903305925;0;256;239;291;253;272;10/12/2019;4212908;42;4;Pinhalzinho;16332;13615;2717;Pequeno I;128,159;;31.08.2020;31/ago/20;1,00;1,00;4,00;;1,00;;;;;;;;;;1,00;;2,00;2,00;;1,00;;;1,00;3,00;;;1,00;4;
421320;2;4213203311867;1;258;274;138;21;20;02/09/2019;4213203;42;4;Pomerode;27759;23823;3936;Pequeno II;214,727;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421320;2;4213203311867;0;257;273;266;218;20;24/03/2020;4213203;42;4;Pomerode;27759;23823;3936;Pequeno II;214,727;;31.08.2020;31/ago/20;3,00;2,00;4,00;;;1,00;;1,00;;;;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421350;2;4213503308606;0;258;273;138;218;20;03/07/2015;4213500;42;4;Porto Belo;16083;15167;916;Pequeno I;92,408;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421350;2;4213503308606;0;257;274;138;218;272;05/09/2017;4213500;42;4;Porto Belo;16083;15167;916;Pequeno I;92,408;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421390;2;4213903307533;0;257;275;138;218;272;25/05/2016;4213906;42;4;Presidente Castello Bra;1725;553;1172;Pequeno I;65,605;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;;;4,00;1,00;1,00;;1,00;1,00;4,00;;;;4;
421390;2;4213903307533;0;257;274;138;218;272;25/05/2016;4213906;42;4;Presidente Castello Bra;1725;553;1172;Pequeno I;65,605;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;4,00;1,00;1,00;;1,00;1,00;4,00;;;;4;
421390;2;4213903307533;1;257;232;138;254;272;25/05/2016;4213906;42;4;Presidente Castello Bra;1725;553;1172;Pequeno I;65,605;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;1,00;;1,00;;;;;;4,00;1,00;1,00;;1,00;1,00;4,00;;;;4;
421390;2;4213903307533;0;257;273;138;218;272;25/05/2016;4213906;42;4;Presidente Castello Bra;1725;553;1172;Pequeno I;65,605;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;4,00;1,00;1,00;;1,00;1,00;4,00;;;;4;
421400;2;4214003306741;0;257;273;138;21;18;01/02/2020;4214003;42;4;Presidente Getúlio;14887;10535;4352;Pequeno I;294,265;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421400;2;4214003306741;0;258;274;138;218;272;02/01/2017;4214003;42;4;Presidente Getúlio;14887;10535;4352;Pequeno I;294,265;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421415;2;4214153307595;0;257;273;138;218;20;04/11/2019;4214151;42;4;Princesa;2758;1004;1754;Pequeno I;86,180;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421415;2;4214153307595;0;258;274;138;218;272;16/11/2019;4214151;42;4;Princesa;2758;1004;1754;Pequeno I;86,180;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421420;2;4214203312045;0;257;274;266;218;262;02/02/2019;4214201;42;4;Quilombo;10248;5746;4502;Pequeno I;280,258;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421420;2;4214203312045;1;258;273;138;218;262;20/11/2018;4214201;42;4;Quilombo;10248;5746;4502;Pequeno I;280,258;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421450;2;4214503305829;0;257;274;138;218;18;03/10/2017;4214508;42;4;Rio do Campo;6192;2632;3560;Pequeno I;506,249;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421510;2;4215103306590;1;257;274;138;21;20;06/03/2017;4215109;42;4;Rodeio;10922;9424;1498;Pequeno I;129,934;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;1,00;2,00;;1,00;;;1,00;3,00;;;;3;
421510;2;4215103306590;1;257;273;138;218;263;13/03/2017;4215109;42;4;Rodeio;10922;9424;1498;Pequeno I;129,934;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;1,00;2,00;;1,00;;;1,00;3,00;;;;3;
421510;2;4215103306590;1;255;238;138;217;263;12/03/2017;4215109;42;4;Rodeio;10922;9424;1498;Pequeno I;129,934;;31.08.2020;31/ago/20;3,00;1,00;1,00;;1,00;;;;;;;1,00;;;;;1,00;2,00;;1,00;;;1,00;3,00;;;;3;
421535;2;4215353306118;0;257;274;138;218;272;16/07/2012;4215356;42;4;Saltinho;3961;1255;2706;Pequeno I;156,531;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421535;2;4215353306118;0;257;273;138;21;18;08/08/2011;4215356;42;4;Saltinho;3961;1255;2706;Pequeno I;156,531;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421545;2;4215453306045;0;257;274;266;218;262;20/05/2020;4215455;42;4;Sangão;10400;4856;5544;Pequeno I;82,892;;31.08.2020;31/ago/20;1,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421545;2;4215453306045;0;257;273;138;218;262;03/11/2015;4215455;42;4;Sangão;10400;4856;5544;Pequeno I;82,892;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;1,00;;;1,00;2;
421580;2;4215803302971;0;255;238;138;220;20;01/01/2017;4215802;42;4;São Bento do Sul;74801;71234;3567;Médio;501,634;;31.08.2020;31/ago/20;2,00;1,00;1,00;;1,00;;;;;;;1,00;;;;;1,00;5,00;1,00;1,00;;;1,00;6,00;;;;6;
421580;2;4215803302971;1;257;238;138;372;20;12/02/2020;4215802;42;4;São Bento do Sul;74801;71234;3567;Médio;501,634;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;;1,00;;;;;1,00;5,00;1,00;1,00;;;1,00;6,00;;;;6;
421580;2;4215803302971;0;257;273;138;218;18;14/09/2015;4215802;42;4;São Bento do Sul;74801;71234;3567;Médio;501,634;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;1,00;5,00;1,00;1,00;;;1,00;6,00;;;;6;
421580;2;4215803302971;0;257;274;138;218;20;12/05/2014;4215802;42;4;São Bento do Sul;74801;71234;3567;Médio;501,634;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;1,00;5,00;1,00;1,00;;;1,00;6,00;;;;6;
421580;2;4215803302971;0;257;275;138;218;20;02/06/2017;4215802;42;4;São Bento do Sul;74801;71234;3567;Médio;501,634;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;1,00;;;;;1,00;;;;;1,00;5,00;1,00;1,00;;;1,00;6,00;;;;6;
421580;2;4215803302971;0;258;238;138;21;20;28/01/2019;4215802;42;4;São Bento do Sul;74801;71234;3567;Médio;501,634;;31.08.2020;31/ago/20;4,00;2,00;1,00;;;1,00;;;;;;1,00;;;;;1,00;5,00;1,00;1,00;;;1,00;6,00;;;;6;
421600;2;4216003306719;0;257;273;138;218;262;09/07/2018;4216008;42;4;São Carlos;10291;6902;3389;Pequeno I;161,292;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421600;2;4216003306719;0;257;274;138;218;272;01/07/2016;4216008;42;4;São Carlos;10291;6902;3389;Pequeno I;161,292;;31.08.2020;31/ago/20;3,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421610;2;4216103306057;0;257;273;138;21;20;15/06/2015;4216107;42;4;São Domingos;9491;6313;3178;Pequeno I;367,203;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421610;2;4216103306057;0;257;274;138;218;18;09/08/2016;4216107;42;4;São Domingos;9491;6313;3178;Pequeno I;367,203;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;2,00;;1,00;;;1,00;2,00;;;;2;
421620;2;4216203306322;1;257;274;266;21;20;10/01/2017;4216206;42;4;São Francisco do Sul;42520;39490;3030;Pequeno II;498,646;;31.08.2020;31/ago/20;2,00;2,00;4,00;;;1,00;;;;;1,00;;;;1,00;;;3,00;;1,00;;;2,00;2,00;;;1,00;3;
421620;2;4216203306322;1;257;274;138;218;18;10/01/2017;4216206;42;4;São Francisco do Sul;42520;39490;3030;Pequeno II;498,646;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;;;;1,00;1,00;;;;;;3,00;;1,00;;;2,00;2,00;;;1,00;3;
421620;2;4216203306322;0;257;273;138;218;18;01/08/2018;4216206;42;4;São Francisco do Sul;42520;39490;3030;Pequeno II;498,646;;31.08.2020;31/ago/20;2,00;2,00;1,00;;;1,00;;1,00;;;;1,00;;;;;;3,00;;1,00;;;2,00;2,00;;;1,00;3;
