IBGE;q85_3;q85_5;q85_6;q85_7;q85_8;q85_9;UF;Regiao;Q_incompleto;DataCenso;DataCenso_2020;Faixas_etarias;q85_8_rec;q85_9_rec;TempoMandato;d85_5;d85_5bin1;d85_5bin2;d85_5bin3;d85_6bin1;d85_6bin2;d85_6bin3;d85_6bin4;d85_6bin5;d85_6bin1_TIT;d85_6bin1_SUPL;d85_6bin2_TIT;d85_6bin2_SUPL;d85_6bin3_TIT;d85_6bin3_SUPL;d85_6bin4_TIT;d85_6bin4_SUPL;d85_6bin5_TIT;d85_6bin5_SUPL;d85_6bin1_sum;d85_6bin2_sum;d85_6bin3_sum;d85_6bin4_sum;d85_6bin5_sum;d85_6bin1_TIT_sum;d85_6bin1_SUPL_sum;d85_6bin2_TIT_sum;d85_6bin2_SUPL_sum;d85_6bin3_TIT_sum;d85_6bin3_SUPL_sum;d85_6bin4_TIT_sum;d85_6bin4_SUPL_sum;d85_6bin5_TIT_sum;d85_6bin5_SUPL_sum;nu_conselheiros
52;1;256;E;105;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;4;8/13/2018;4/17/2021;3;1; ;1; ; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;O;106;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;5;8/13/2018;4/17/2021;3;2; ; ;1;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;E;105;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;5;8/13/2018;4/17/2021;3;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;2;255;O;106;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;5;8/13/2018;4/17/2021;3;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;2;258;E;105;13/08/2019;17/04/2021;52;5; ;31.08.2020;8/31/2020;5;8/13/2019;4/17/2021;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;2;255;O;105;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;4;8/13/2018;4/17/2021;3;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;256;E;106;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;5;8/13/2018;4/17/2021;3;1; ;1; ; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;E;106;07/03/2019;17/04/2021;52;5; ;31.08.2020;8/31/2020;4;3/7/2019;4/17/2021;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;258;GO;106;27/08/2019;17/04/2021;52;5; ;31.08.2020;8/31/2020;4;8/27/2019;4/17/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;T;20;08/05/2020;17/04/2021;52;5; ;31.08.2020;8/31/2020;5;5/8/2020;4/17/2021;1;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;U;106;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;3;8/13/2018;4/17/2021;3;2; ; ;1;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;GE;105;08/05/2020;17/04/2021;52;5; ;31.08.2020;8/31/2020;4;5/8/2020;4/17/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;GS;106;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;3;8/13/2018;4/17/2021;3;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;GA;106;08/05/2020;17/04/2021;52;5; ;31.08.2020;8/31/2020;3;5/8/2020;4/17/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;255;GO;106;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;3;8/13/2018;4/17/2021;3;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;GA;105;08/05/2020;17/04/2021;52;5; ;31.08.2020;8/31/2020;3;5/8/2020;4/17/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;GO;106;27/08/2019;17/04/2021;52;5; ;31.08.2020;8/31/2020;3;8/27/2019;4/17/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;256;O;106;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;2;8/13/2018;4/17/2021;3;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;T;106;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;3;8/13/2018;4/17/2021;3;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;2;257;GO;105;07/08/2020;17/04/2021;52;5; ;31.08.2020;8/31/2020;2;8/7/2020;4/17/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;255;GO;105;27/08/2019;17/04/2021;52;5; ;31.08.2020;8/31/2020;5;8/27/2019;4/17/2021;2;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;GO;106;27/08/2019;17/04/2021;52;5; ;31.08.2020;8/31/2020;5;8/27/2019;4/17/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;T;105;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;2;8/13/2018;4/17/2021;3;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;U;106;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;2;8/13/2018;4/17/2021;3;2; ; ;1;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;O;105;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;3;8/13/2018;4/17/2021;3;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
