IBGE;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;q37_14;q37_15;q37_16;q37_17;UF;Regiao;Q_completo;DataCenso;DataCenso_2019;q37_2_rec;Idade;Faixas_etarias;d_37_9;d_37_9bin1;d_37_9bin2;d_37_9bin3;d_37_10;d_37_10bin1;d_37_10bin2;d_37_10bin3;d_37_10bin4;d_37_10bin5;d_37_11;d_37_11bin1;d_37_11bin2;d_37_11bin3;d_37_11bin4;d_37_9bin1_sum;d_37_9bin2_sum;d_37_9bin3_sum;d_37_10bin1_sum;d_37_10bin2_sum;d_37_10bin3_sum;d_37_10bin4_sum;d_37_10bin5_sum;d_37_11bin1_sum;d_37_11bin2_sum;d_37_11bin3_sum;d_37_11bin4_sum;nu_trabalhador
35;1;257;235;292;216;20;16/07/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;2/9/1996;23;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;237;292;216;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;1/10/1995;24;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;255;239;292;216;20;15/05/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;6/22/1998;21;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;256;239;292;216;20;29/10/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;2/27/1995;24;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;292;216;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;9/25/1992;26;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;255;239;292;222;20;16/01/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;12/5/1992;26;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;274;292;222;20;13/05/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;3/27/1994;25;2;2; ; ;1;5; ; ; ; ;1;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;255;239;292;216;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;2/4/1995;24;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;232;292;222;20;22/10/2018; ; ; ;35;3;0;31.08.2019;8/31/2019;8/22/2012;7; ;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;275;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;6/17/1962;57;5;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;420;292;216;20;16/05/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;3/25/1996;23;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;274;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;6/26/1950;69;6;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;255;239;292;216;20;09/05/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;6/3/1997;22;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;239;292;216;20;04/07/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;6/21/1998;21;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;255;239;292;222;20;12/06/1999; ; ; ;35;3;0;31.08.2019;8/31/2019;6/12/1999;20;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;4/10/1967;52;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;255;239;292;216;20;16/01/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;4/2/1998;21;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;255;239;292;222;20;04/11/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;2/25/1988;31;3;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;255;239;292;216;20;13/05/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;8/2/1999;20;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;255;239;292;219;20;07/08/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;2/12/2001;18;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;236;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;4/19/1946;73;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;273;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;5/6/1953;66;6;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;254;237;266;222;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;12/24/1947;71;6;0;1; ; ;8; ; ; ; ; ;4; ; ; ;1;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;273;292;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;7/14/1953;66;6;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;237;292;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;10/28/1958;60;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;216;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;2/9/1972;47;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;252;239;138;222;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;2/4/1951;68;6;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;273;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;8/6/1965;54;5;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;235;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;9/23/1952;66;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;12/24/1954;64;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;260;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;10/11/1965;53;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;274;292;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;6/3/1969;50;4;2; ; ;1;5; ; ; ; ;1;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;222;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;10/3/1950;68;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;1/31/1951;68;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;238;138;222;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;3/26/1954;65;6;2; ; ;1;6; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;420;292;218;20;14/10/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;7/11/1996;23;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;6/17/1956;63;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;9/12/1954;64;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;274;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;1/10/1957;62;6;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;8/7/1953;66;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;256;238;266;216;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;1/15/1956;63;6;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;292;218;20;04/08/1954; ; ; ;35;3;0;31.08.2019;8/31/2019;8/4/1954;65;6;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;274;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;5/25/1965;54;5;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;6/17/1966;53;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;9/17/1957;61;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;10/29/1955;63;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;2/23/1954;65;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;292;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;2/17/1955;64;6;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;292;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;6/23/1966;53;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;275;292;218;20;14/03/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;6/4/1966;53;5;2; ; ;1;1;1; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;273;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;11/10/1972;46;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;222;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;5/22/1954;65;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;237;292;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;3/20/1958;61;6;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;275;138;216;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;5/5/1952;67;6;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;273;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;10/1/1957;61;6;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;11/23/1955;63;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;292;222;20;09/05/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;5/5/1955;64;6;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;275;292;218;20;09/09/2019; ; ; ;35;3;0;31.08.2019;8/31/2019;5/9/1950;69;6;2; ; ;1;1;1; ; ; ; ;3; ; ;1; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;2/8/1955;64;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;237;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;7/2/1966;53;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;2;257;275;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;10/24/1954;64;6;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;252;239;138;220;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;8/15/1957;62;6;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
35;1;257;274;138;218;20; ; ; ; ;35;3;0;31.08.2019;8/31/2019;6/24/1957;62;6;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;10;75;336;26;42; ;28;27;260; ;149;12;421
41;1;257;273;138;218;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;4/1/1975;44;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;238;292;222;20;19/02/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;8/12/1975;44;4;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;138;218;20;05/01/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;5/31/1977;42;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;238;292;222;20;10/10/2018; ; ; ;41;4;0;31.08.2019;8/31/2019;3/24/1978;41;4;2; ; ;1;6; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;238;138;219;20;10/02/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;6/21/1983;36;3;2; ; ;1;6; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;138;218;20;14/09/2012; ; ; ;41;4;0;31.08.2019;8/31/2019;3/14/1981;38;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;237;292;222;20;12/03/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;12/9/1979;39;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;237;292;218;20;04/01/2016; ; ; ;41;4;0;31.08.2019;8/31/2019;3/19/1984;35;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;239;292;216;20;10/06/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;10/30/2000;18;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;256;274;142;221;18;25/06/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;12/15/1997;21;2;1; ;1; ;5; ; ; ; ;1;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;256;238;142;221;18;16/08/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;1/31/1985;34;3;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;274;292;218;20;01/04/2018; ; ; ;41;4;0;31.08.2019;8/31/2019;1/17/1990;29;2;2; ; ;1;5; ; ; ; ;1;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;255;372;266;222;263;22/11/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;11/5/1990;28;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;238;292;218;20;10/02/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;2/22/1976;43;4;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;237;138;216;20;30/01/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;3/2/1974;45;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;235;138;222;20;07/08/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;6/13/1949;70;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;232;292;218;20;16/02/2007; ; ; ;41;4;0;31.08.2019;8/31/2019;4/30/1972;47;4;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;138;218;20;07/08/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;4/6/1978;41;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;275;138;218;20;06/01/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;4/8/1976;43;4;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;275;292;218;20;01/03/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;8/17/1978;41;4;2; ; ;1;1;1; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;138;218;20;03/01/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;10/4/1976;42;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;237;292;218;20;01/01/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;10/25/1978;40;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;138;218;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;10/4/1979;39;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;138;218;20;18/07/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;9/2/1977;41;4;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;239;138;216;20;16/06/2016; ; ; ;41;4;0;31.08.2019;8/31/2019;10/31/1977;41;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;258;235;138;218;20;08/03/2007; ; ; ;41;4;0;31.08.2019;8/31/2019;3/31/1978;41;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;260;237;292;21;20;01/01/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;1/4/1979;40;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;256;238;138;219;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;4/1/1974;45;4;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;237;138;218;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;9/8/1978;40;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;258;235;292;222;263;04/05/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;3/20/1979;40;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;258;232;292;222;20;25/03/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;12/15/1979;39;3;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;275;139;218;20;15/03/1988; ; ; ;41;4;0;31.08.2019;8/31/2019;3/5/1961;58;5;2; ; ;1;1;1; ; ; ; ;2; ;1; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;237;292;222;20;03/03/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;12/5/1991;27;2;1; ;1; ;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;138;218;18;07/08/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;8/15/1980;39;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;237;292;219;20;13/02/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;8/14/1980;39;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;292;218;20;23/07/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;11/2/1981;37;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;138;218;20;26/07/2010; ; ; ;41;4;0;31.08.2019;8/31/2019;6/4/1979;40;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;232;292;222;20;28/01/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;8/22/1978;41;4;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;260;276;138;218;20;01/10/2016; ; ; ;41;4;0;31.08.2019;8/31/2019;11/1/1978;40;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;138;218;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;4/1/1979;40;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;237;292;218;20;17/02/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;3/13/1979;40;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;275;138;216;20;31/01/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;1/16/1982;37;3;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;237;292;222;20;01/05/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;7/22/1981;38;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;278;292;218;20;10/07/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;4/12/1981;38;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;237;292;218;20;11/03/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;2/11/1981;38;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;274;138;218;20;29/10/2018; ; ; ;41;4;0;31.08.2019;8/31/2019;10/19/1977;41;4;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;232;292;222;20;24/08/2017; ; ; ;41;4;0;31.08.2019;8/31/2019;6/19/1981;38;3;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;255;239;138;216;20;31/03/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;10/3/1982;36;3;1; ;1; ;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;232;292;222;20;13/03/2019; ; ; ;41;4;0;31.08.2019;8/31/2019;8/5/1982;37;3;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;274;138;218;20;09/03/2015; ; ; ;41;4;0;31.08.2019;8/31/2019;11/3/1982;36;3;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;274;138;218;20;03/04/2007; ; ; ;41;4;0;31.08.2019;8/31/2019;4/29/1982;37;3;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;257;273;138;218;20;06/01/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;5/29/1983;36;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;253;239;138;222;20;09/07/2014; ; ; ;41;4;0;31.08.2019;8/31/2019;5/31/1981;38;3;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;1;257;237;138;218;20; ; ; ; ;41;4;0;31.08.2019;8/31/2019;1/27/1983;36;3;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;274;138;218;20;07/08/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;6/24/1982;37;3;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;258;273;292;222;20;20/09/2016; ; ; ;41;4;0;31.08.2019;8/31/2019;6/16/1982;37;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;260;274;138;218;20;07/08/2006; ; ; ;41;4;0;31.08.2019;8/31/2019;10/22/1982;36;3;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;12;57;218;14;53; ;18;24;123;13;112;39;287
41;2;255;238;292;222;20;29/11/2018; ; ; ;41;4;0;31.08.2019;8/31/2019;10/10/1980;38;3;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;12;57;218;14;53; ;18;24;123;13;112;39;287
