IBGE;NU_IDENTIFICADOR;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2021;d_30_2_Faixas_etarias;d37_9;d37_11;d37_9bin1;d37_9bin2;d37_9bin3;d37_10bin1;d37_10bin2;d37_10bin3;d37_10bin4;d37_10bin5;d37_11bin1;d37_11bin2;d37_11bin3;d37_11bin4;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras
330455;3304553306251;0;253;239;291;388;05/05/2014;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;15;2;2; ; ; ; ; ; ; ;21;21
330455;3304553306251;0;255;239;265;388;25/08/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;15;2;2; ; ; ; ; ; ; ;21;21
330455;3304553306251;0;257;275;291;388;07/07/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;15;2;2; ; ; ; ; ; ; ;21;21
330455;3304553306251;0;255;238;291;388;27/06/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;15;2;2; ; ; ; ; ; ; ;21;21
330455;3304553306263;0;253;239;291;388;31/08/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;3; ; ; ; ; ; ; ; ; ;7;7
330455;3304553306263;0;254;239;265;388;29/08/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;3; ; ; ; ; ; ; ; ; ;7;7
330455;3304553306263;0;255;238;265;388;29/09/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;3; ; ; ; ; ; ; ; ; ;7;7
330455;3304553306263;0;255;238;265;388;24/05/2012;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;3; ; ; ; ; ; ; ; ; ;7;7
330455;3304553306263;0;255;239;265;388;16/12/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;3; ; ; ; ; ; ; ; ; ;7;7
330455;3304553306263;0;253;239;265;388;11/01/2013;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;3; ; ; ; ; ; ; ; ; ;7;7
330455;3304553306263;0;254;238;291;388;11/01/2013;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;3; ; ; ; ; ; ; ; ; ;7;7
330455;3304553306272;0;253;239;291;388;21/03/2013;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;2;5; ; ; ; ;1; ; ; ;11;11
330455;3304553306272;0;257;237;291;388;25/05/2021;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;2;5; ; ; ; ;1; ; ; ;11;11
330455;3304553306272;0;257;237;265;388;27/08/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;2;5; ; ; ; ;1; ; ; ;11;11
330455;3304553306272;0;252;239;265;388;12/12/2017;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;2;5; ; ; ; ;1; ; ; ;11;11
330455;3304553306272;0;255;239;291;388;05/03/2021;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;2;5; ; ; ; ;1; ; ; ;11;11
330455;3304553306272;0;253;239;291;388;24/06/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;2;5; ; ; ; ;1; ; ; ;11;11
330455;3304553306272;0;255;238;265;388;17/07/2018;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;2;5; ; ; ; ;1; ; ; ;11;11
330455;3304553306272;0;257;237;265;388;19/06/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;2;5; ; ; ; ;1; ; ; ;11;11
330455;3304553306272;0;257;274;291;388;15/10/2012;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1;4;2;5; ; ; ; ;1; ; ; ;11;11
330455;3304553306272;0;257;235;265;388;28/05/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;2;5; ; ; ; ;1; ; ; ;11;11
330455;3304553306272;0;252;239;265;388;17/07/2018;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;2;5; ; ; ; ;1; ; ; ;11;11
330455;3304553306288;0;255;239;291;388;26/07/2018;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;253;239;291;388;22/09/2015;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;254;239;265;388;18/11/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;253;239;265;388;01/06/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;255;239;265;388;08/02/2017;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;257;275;265;388;18/11/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;255;239;291;388;16/08/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;255;239;265;388;22/04/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;255;239;291;388;17/08/2015;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;255;239;265;388;05/01/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;255;239;265;388;16/09/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;255;239;265;388;15/06/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;255;239;291;388;30/06/2010;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;255;239;265;388;01/06/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553306288;0;253;239;291;388;01/07/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;10;1;1; ; ; ; ; ; ; ;16;16
330455;3304553310057;0;256;239;291;388;30/09/2021;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;3;2; ; ; ; ; ; ; ; ;9;9
330455;3304553310057;0;253;239;291;388;20/09/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;3;2; ; ; ; ; ; ; ; ;9;9
330455;3304553310057;0;253;239;291;388;01/11/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;3;2; ; ; ; ; ; ; ; ;9;9
330455;3304553310057;0;255;238;291;388;26/08/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;3;2; ; ; ; ; ; ; ; ;9;9
330455;3304553310057;0;257;237;291;388;16/12/2020;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;3;2; ; ; ; ; ; ; ; ;9;9
330455;3304553310057;1;257;237;291;388;18/12/2019;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;5;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;3;2; ; ; ; ; ; ; ; ;9;9
330455;3304553310057;0;253;239;291;388;05/10/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;3;2; ; ; ; ; ; ; ; ;9;9
330455;3304553310057;0;255;239;291;388;29/08/2016;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;3;2; ; ; ; ; ; ; ; ;9;9
330455;3304553310057;0;253;239;291;388;19/01/2015;3304557;33;3;Rio de Janeiro;6320446;6320446;0;Metrópole;1200,177; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;3;2; ; ; ; ; ; ; ; ;9;9
330490;3304903306228;0;255;239;265;388;31/12/2000;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;255;239;265;388;31/12/2000;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;257;237;265;388;25/09/2018;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;257;237;265;388;31/12/2000;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;257;237;265;388;15/05/2018;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;255;239;265;388;31/12/2000;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;255;238;265;388;23/08/2019;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;255;238;265;388;25/09/2018;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;251;239;265;388;14/11/2018;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;1;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;255;239;265;388;31/12/2000;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;255;239;265;388;31/12/2000;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;253;239;265;388;31/12/2000;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;257;235;265;388;31/12/2000;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330490;3304903306228;0;255;238;265;388;30/09/2013;3304904;33;3;São Gonçalo;999728;998999;729;Metrópole;248,319; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;8;4; ; ; ; ; ; ; ; ;14;14
330630;3306303306959;0;257;237;291;388;24/08/2021;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ;2;5; ; ; ;1; ; ; ; ;7;7
330630;3306303306959;0;257;237;291;388;18/11/2019;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ;2;5; ; ; ;1; ; ; ; ;7;7
330630;3306303306959;0;257;232;291;388;24/08/2021;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ;1; ; ; ; ;1; ;2;5; ; ; ;1; ; ; ; ;7;7
330630;3306303306959;0;255;238;291;388;09/03/2021;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;2;5; ; ; ;1; ; ; ; ;7;7
330630;3306303306959;1;257;237;291;388;04/03/2021;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ;2;5; ; ; ;1; ; ; ; ;7;7
330630;3306303306959;0;257;235;291;388;22/06/2021;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ;2;5; ; ; ;1; ; ; ; ;7;7
330630;3306303306959;0;255;238;291;388;24/08/2021;3306305;33;3;Volta Redonda;257803;257686;117;Grande;182,105; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;2;5; ; ; ;1; ; ; ; ;7;7
350120;3501203308582;0;255;239;293;388;21/09/2017;3501202;35;3;Álvares Florence;3897;2648;1249;Pequeno I;362,411; ;2;31.08.2021;8/31/2021;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ;1;1
350130;3501303311891;0;255;239;142;388;21/08/2020;3501301;35;3;Álvares Machado;23513;21183;2330;Pequeno II;347,647; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ;1;1
350160;3501603312473;0;257;273;291;388;23/03/2020;3501608;35;3;Americana;210638;209654;984;Grande;133,912; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;1;2; ;1; ;1; ; ; ; ;3;3
350160;3501603312473;0;257;232;291;388;19/07/2021;3501608;35;3;Americana;210638;209654;984;Grande;133,912; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ;1; ; ; ; ;1; ;1;2; ;1; ;1; ; ; ; ;3;3
350160;3501603312473;0;255;238;291;388;06/04/2021;3501608;35;3;Americana;210638;209654;984;Grande;133,912; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;1;2; ;1; ;1; ; ; ; ;3;3
350600;3506003306051;0;255;239;265;388;16/02/2021;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;253;239;291;388;07/06/2015;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;253;239;291;388;04/04/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;1;253;239;291;388;23/01/2015;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;253;239;291;388;07/05/2015;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;257;237;265;388;30/09/2020;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;252;239;265;388;29/09/2020;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;255;239;265;388;16/03/2021;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;255;238;362;388;14/08/2019;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;253;239;291;388;10/05/2016;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;253;239;291;388;04/04/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;255;238;265;388;03/05/2021;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;257;232;362;388;14/08/2019;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ;1; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;255;238;291;388;01/04/2013;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;255;239;265;388;11/12/2019;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;253;239;291;388;26/04/2016;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;253;239;291;388;04/04/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;2;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;253;239;291;388;15/11/2015;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;255;239;265;388;10/05/2019;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003306051;0;255;238;265;388;11/07/2021;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;8;2; ; ; ;1; ; ; ; ;20;20
350600;3506003307781;0;252;239;291;388;05/06/2019;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;11;4;2;1; ; ; ; ; ; ; ;17;17
350600;3506003307781;0;253;238;291;388;27/08/2020;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;11;4;2;1; ; ; ; ; ; ; ;17;17
350600;3506003307781;0;257;237;291;388;30/05/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;11;4;2;1; ; ; ; ; ; ; ;17;17
350600;3506003307781;0;252;239;291;388;05/06/2019;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;11;4;2;1; ; ; ; ; ; ; ;17;17
350600;3506003307781;0;253;239;291;388;22/02/2020;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;11;4;2;1; ; ; ; ; ; ; ;17;17
350600;3506003307781;0;255;239;291;388;30/05/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;11;4;2;1; ; ; ; ; ; ; ;17;17
350600;3506003307781;0;255;238;291;388;19/09/2018;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;11;4;2;1; ; ; ; ; ; ; ;17;17
350600;3506003307781;0;252;239;291;388;30/05/2017;3506003;35;3;Bauru;343937;338184;5753;Grande;667,684; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;11;4;2;1; ; ; ; ; ; ; ;17;17
