IBGE;NU_IDENTIFICADOR;q40_3;q40_9;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2021;d40_2_Faixas_etarias;d40_9;d40_11;d40_9bin1;d40_9bin2;d40_9bin3;d40_10bin1;d40_10bin2;d40_10bin3;d40_10bin4;d40_10bin5;d40_11bin1;d40_11bin2;d40_11bin3;d40_11bin4;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores
410180;4101803311781;0;258;274;138;21;20;04/10/2021;4101804;41;4;Araucária;119123;110205;8918;Grande;469,24; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;1; ; ;2;3; ; ; ;3
410180;4101803311781;0;260;274;138;218;272;16/07/2019;4101804;41;4;Araucária;119123;110205;8918;Grande;469,24; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;1; ; ;2;3; ; ; ;3
410180;4101803311781;0;258;273;138;218;18;16/07/2019;4101804;41;4;Araucária;119123;110205;8918;Grande;469,24; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;1; ; ;2;3; ; ; ;3
410200;4102003312527;0;257;273;292;21;20;08/03/2021;4102000;41;4;Assis Chateaubriand;33025;29013;4012;Pequeno II;969,587; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ; ;3; ;2; ; ;1;2; ;1; ;3
410200;4102003312527;0;257;273;138;218;20;01/12/2018;4102000;41;4;Assis Chateaubriand;33025;29013;4012;Pequeno II;969,587; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;2; ; ;1;2; ;1; ;3
410200;4102003312527;0;258;274;138;218;20;08/11/2018;4102000;41;4;Assis Chateaubriand;33025;29013;4012;Pequeno II;969,587; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;2; ; ;1;2; ;1; ;3
410275;4102753307805;0;257;273;138;218;272;29/10/2018;4102752;41;4;Bela Vista da Caroba;3945;1041;2904;Pequeno I;148,107; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;4; ;1; ; ;1;3; ;1; ;4
410275;4102753307805;0;257;237;292;21;20;04/01/2021;4102752;41;4;Bela Vista da Caroba;3945;1041;2904;Pequeno I;148,107; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4; ;1; ; ;1;3; ;1; ;4
410275;4102753307805;0;257;274;138;218;272;19/12/2016;4102752;41;4;Bela Vista da Caroba;3945;1041;2904;Pequeno I;148,107; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;4; ;1; ; ;1;3; ;1; ;4
410275;4102753307805;0;257;235;138;216;272;19/12/2016;4102752;41;4;Bela Vista da Caroba;3945;1041;2904;Pequeno I;148,107; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ; ; ; ; ;1; ; ; ; ; ;4; ;1; ; ;1;3; ;1; ;4
410280;4102803310314;0;257;273;138;218;263;12/05/2021;4102802;41;4;Bela Vista do Paraíso;15079;14196;883;Pequeno I;242,689; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
410280;4102803310314;0;257;274;293;218;20;12/05/2021;4102802;41;4;Bela Vista do Paraíso;15079;14196;883;Pequeno I;242,689; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
410304;4103043310368;0;257;275;138;21;20;01/04/2020;4103040;41;4;Boa Ventura de São Roque;6554;1544;5010;Pequeno I;622,184; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1;1; ; ; ; ;1; ; ; ; ; ;3;1;1; ; ;1;2; ; ;1;3
410304;4103043310368;0;257;274;293;218;272;27/02/2018;4103040;41;4;Boa Ventura de São Roque;6554;1544;5010;Pequeno I;622,184; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;3;1;1; ; ;1;2; ; ;1;3
410304;4103043310368;0;257;273;138;218;272;01/04/2020;4103040;41;4;Boa Ventura de São Roque;6554;1544;5010;Pequeno I;622,184; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3;1;1; ; ;1;2; ; ;1;3
410305;4103053309738;0;258;237;292;21;20;16/09/2019;4103057;41;4;Boa Vista da Aparecida;7911;4900;3011;Pequeno I;256,297; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2; ; ; ; ;1;1; ;1; ;2
410305;4103053309738;1;258;274;138;218;272;21/02/2020;4103057;41;4;Boa Vista da Aparecida;7911;4900;3011;Pequeno I;256,297; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ; ; ; ;1;1; ;1; ;2
410322;4103223307935;0;257;237;138;254;20;01/01/2017;4103222;41;4;Bom Sucesso do Sul;3293;1581;1712;Pequeno I;195,931; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ; ;1;4; ;2; ; ;2;4; ;1; ;5
410322;4103223307935;1;257;274;138;218;272;01/01/2017;4103222;41;4;Bom Sucesso do Sul;3293;1581;1712;Pequeno I;195,931; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;1;4; ;2; ; ;2;4; ;1; ;5
410322;4103223307935;0;257;273;138;218;18;03/02/2020;4103222;41;4;Bom Sucesso do Sul;3293;1581;1712;Pequeno I;195,931; ;2;31.08.2021;8/31/2021; ;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;1;4; ;2; ; ;2;4; ;1; ;5
410322;4103223307935;0;256;274;138;218;272;01/04/2021;4103222;41;4;Bom Sucesso do Sul;3293;1581;1712;Pequeno I;195,931; ;2;31.08.2021;8/31/2021;1;1;1; ;1; ; ; ; ; ;1;1; ; ; ; ;1;4; ;2; ; ;2;4; ;1; ;5
410322;4103223307935;0;257;273;292;218;20;19/03/2018;4103222;41;4;Bom Sucesso do Sul;3293;1581;1712;Pequeno I;195,931; ;2;31.08.2021;8/31/2021;4;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ;1;4; ;2; ; ;2;4; ;1; ;5
410340;4103403308506;0;257;273;138;218;18;10/05/2021;4103404;41;4;Cafeara;2695;2195;500;Pequeno I;185,8; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ;1
410345;4103453306169;0;257;274;138;218;20;08/11/2017;4103453;41;4;Cafelândia;14662;12348;2314;Pequeno I;271,724; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;1; ; ; ; ;1;1; ; ; ;1
410395;4103953310090;0;257;273;138;21;20;15/03/2019;4103958;41;4;Campina do Simão;4076;1388;2688;Pequeno I;448,424; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;2; ; ; ;1; ;1; ;2
410395;4103953310090;0;257;273;292;218;18;03/02/2020;4103958;41;4;Campina do Simão;4076;1388;2688;Pequeno I;448,424; ;2;31.08.2021;8/31/2021;2;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ; ;2; ;2; ; ; ;1; ;1; ;2
410450;4104503308800;0;257;274;138;21;20;12/12/2017;4104501;41;4;Capanema;18526;11150;7376;Pequeno I;419,036; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;1; ; ;2;2; ; ;1;3
410450;4104503308800;0;258;274;138;218;20;04/09/2018;4104501;41;4;Capanema;18526;11150;7376;Pequeno I;419,036; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;1; ; ;2;2; ; ;1;3
410450;4104503308800;0;257;273;362;218;18;09/11/2020;4104501;41;4;Capanema;18526;11150;7376;Pequeno I;419,036; ;2;31.08.2021;8/31/2021;5;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ;1; ; ;2;2; ; ;1;3
410460;4104603309308;0;257;274;138;218;272;13/10/2021;4104600;41;4;Capitão Leônidas Marques;14970;11490;3480;Pequeno I;275,748; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;1;2; ;1; ; ;2;2; ; ;1;3
410460;4104603309308;0;258;273;138;21;20;13/10/2021;4104600;41;4;Capitão Leônidas Marques;14970;11490;3480;Pequeno I;275,748; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;1;2; ;1; ; ;2;2; ; ;1;3
410460;4104603309308;0;256;274;291;253;272;13/10/2021;4104600;41;4;Capitão Leônidas Marques;14970;11490;3480;Pequeno I;275,748; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ;1; ; ; ;1; ;1;2; ;1; ; ;2;2; ; ;1;3
410480;4104803309634;0;256;239;142;253;18;10/06/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;257;273;138;218;18;03/11/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;1;257;239;138;254;20;01/06/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;253;239;138;220;20;01/12/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;0;1;1; ; ; ; ; ; ; ;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;257;274;138;218;18;03/03/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;257;274;138;218;18;01/03/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;257;238;138;217;20;05/03/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;257;273;138;218;18;01/03/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;256;239;142;253;18;22/04/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;257;274;138;218;18;23/03/2018;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;258;274;138;21;20;01/07/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;257;273;138;218;18;22/09/2016;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;256;239;142;253;18;10/06/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;256;239;142;253;18;10/06/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;257;238;138;216;20;26/07/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;0;258;273;138;218;18;03/11/2011;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309634;1;255;238;138;372;20;01/04/2015;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;1;5;11; ;4; ; ;4;13; ; ;4;17
410480;4104803309636;0;258;274;138;218;18;13/04/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;3;7; ;2; ; ;3;8; ; ;2;10
410480;4104803309636;1;257;238;138;372;20;01/04/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ; ;3;7; ;2; ; ;3;8; ; ;2;10
410480;4104803309636;0;257;274;138;21;20;14/04/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;3;7; ;2; ; ;3;8; ; ;2;10
410480;4104803309636;0;258;238;138;216;20;01/05/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ; ;3;7; ;2; ; ;3;8; ; ;2;10
410480;4104803309636;0;257;273;138;218;18;18/09/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;3;7; ;2; ; ;3;8; ; ;2;10
410480;4104803309636;1;255;238;138;217;20;17/09/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;3;7; ;2; ; ;3;8; ; ;2;10
410480;4104803309636;0;258;274;138;218;18;02/08/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;3;7; ;2; ; ;3;8; ; ;2;10
410480;4104803309636;0;257;273;138;218;18;01/07/2020;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;3;7; ;2; ; ;3;8; ; ;2;10
410480;4104803309636;0;256;239;142;253;18;01/07/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;3;7; ;2; ; ;3;8; ; ;2;10
410480;4104803309636;0;256;239;142;253;18;10/06/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;3;7; ;2; ; ;3;8; ; ;2;10
410480;4104803309638;0;256;239;142;253;18;01/07/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;3;3; ;2; ; ;1;4; ; ;2;6
410480;4104803309638;0;256;239;142;253;18;02/09/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;3;3; ;2; ; ;1;4; ; ;2;6
410480;4104803309638;0;255;238;138;372;20;01/06/1990;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;3;3; ;2; ; ;1;4; ; ;2;6
410480;4104803309638;0;258;273;138;218;18;07/03/2018;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;3;3; ;2; ; ;1;4; ; ;2;6
410480;4104803309638;1;258;274;138;218;18;03/08/2021;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;3;3; ;2; ; ;1;4; ; ;2;6
410480;4104803309638;0;257;273;138;21;18;22/08/2013;4104808;41;4;Cascavel;286205;270049;16156;Grande;2100,831; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;3;3; ;2; ; ;1;4; ; ;2;6
410490;4104903306364;1;258;274;138;218;262;10/10/2017;4104907;41;4;Castro;67084;49266;17818;Médio;2531,503; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3; ;2; ; ;1;2; ; ;1;3
410490;4104903306364;0;257;273;266;21;262;01/09/2017;4104907;41;4;Castro;67084;49266;17818;Médio;2531,503; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ;2; ; ;1;2; ; ;1;3
410490;4104903306364;0;258;273;138;218;272;28/06/2021;4104907;41;4;Castro;67084;49266;17818;Médio;2531,503; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;2; ; ;1;2; ; ;1;3
410530;4105303312111;0;257;274;138;218;20;01/03/2021;4105300;41;4;Céu Azul;11032;8387;2645;Pequeno I;1179,449; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
410530;4105303312111;1;257;273;138;21;20;07/05/2018;4105300;41;4;Céu Azul;11032;8387;2645;Pequeno I;1179,449; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
410540;4105403312319;0;257;275;138;21;272;21/01/2021;4105409;41;4;Chopinzinho;19679;12508;7171;Pequeno I;959,692; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1;1; ; ; ; ;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
410540;4105403312319;0;257;274;138;218;272;19/12/2020;4105409;41;4;Chopinzinho;19679;12508;7171;Pequeno I;959,692; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
410540;4105403312319;0;257;273;138;218;272;19/12/2020;4105409;41;4;Chopinzinho;19679;12508;7171;Pequeno I;959,692; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
410550;4105503309388;0;257;274;138;21;272;01/01/2021;4105508;41;4;Cianorte;69958;62282;7676;Médio;811,666; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
410550;4105503309388;1;258;273;138;218;18;17/02/2020;4105508;41;4;Cianorte;69958;62282;7676;Médio;811,666; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
410620;4106203311739;0;257;274;138;21;272;14/09/2013;4106209;41;4;Contenda;15891;9231;6660;Pequeno I;299,037; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;1; ;1; ;2
410620;4106203311739;0;257;273;292;218;20;14/09/2013;4106209;41;4;Contenda;15891;9231;6660;Pequeno I;299,037; ;2;31.08.2021;8/31/2021;2;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ; ;2; ;1; ; ;1;1; ;1; ;2
410630;4106303309542;0;257;273;138;218;20;01/01/2019;4106308;41;4;Corbélia;16312;13976;2336;Pequeno I;529,384; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
410630;4106303309542;0;257;274;138;218;20;01/01/2019;4106308;41;4;Corbélia;16312;13976;2336;Pequeno I;529,384; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
410630;4106303309542;0;257;275;138;21;272;01/12/2020;4106308;41;4;Corbélia;16312;13976;2336;Pequeno I;529,384; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1;1; ; ; ; ;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
410645;4106453312749;0;258;274;138;218;262;03/11/2021;4106456;41;4;Coronel Domingos Soares;7238;1753;5485;Pequeno I;1562,848; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;1; ; ; ; ;1;1; ; ; ;1
410650;4106503308364;0;257;274;138;218;262;22/03/2021;4106506;41;4;Coronel Vivida;21749;15445;6304;Pequeno II;684,417; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;1; ; ; ; ;1;1; ; ; ;1
410680;4106803313105;0;257;232;292;21;20;01/01/2021;4106803;41;4;Cruz Machado;18040;6057;11983;Pequeno I;1478,35; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ; ; ;1; ; ; ;1; ; ; ;2; ; ; ;1;1;1; ;1; ;2
410680;4106803313105;0;257;274;138;218;20;01/07/2021;4106803;41;4;Cruz Machado;18040;6057;11983;Pequeno I;1478,35; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ; ; ;1;1;1; ;1; ;2
410690;4106903311672;0;257;274;362;218;18;01/11/2019;4106902;41;4;Curitiba;1751907;1751907;0;Metrópole;435,036; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;3; ;1; ; ;2; ; ; ;3;3
410690;4106903311672;0;257;274;362;21;18;01/11/2019;4106902;41;4;Curitiba;1751907;1751907;0;Metrópole;435,036; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;3; ;1; ; ;2; ; ; ;3;3
410690;4106903311672;0;257;273;362;218;18;05/11/2019;4106902;41;4;Curitiba;1751907;1751907;0;Metrópole;435,036; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ;1; ; ;2; ; ; ;3;3
410690;4106903311674;1;258;273;362;218;18;26/10/2020;4106902;41;4;Curitiba;1751907;1751907;0;Metrópole;435,036; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;4; ;2; ; ;2; ; ; ;4;4
410690;4106903311674;1;258;274;362;218;18;16/12/2020;4106902;41;4;Curitiba;1751907;1751907;0;Metrópole;435,036; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;4; ;2; ; ;2; ; ; ;4;4
410690;4106903311674;0;258;273;362;218;18;25/02/2019;4106902;41;4;Curitiba;1751907;1751907;0;Metrópole;435,036; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;4; ;2; ; ;2; ; ; ;4;4
410690;4106903311674;0;258;274;362;21;20;11/07/2020;4106902;41;4;Curitiba;1751907;1751907;0;Metrópole;435,036; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;4; ;2; ; ;2; ; ; ;4;4
410725;4107253307845;0;257;274;138;218;20;08/03/2013;4107256;41;4;Douradina;7445;5236;2209;Pequeno I;419,853; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
410725;4107253307845;0;257;273;142;218;20;17/02/2020;4107256;41;4;Douradina;7445;5236;2209;Pequeno I;419,853; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;2; ;1; ; ;1;1; ; ;1;2
410753;4107533307481;0;258;232;138;254;272;30/07/2014;4107538;41;4;Entre Rios do Oeste;3926;2642;1284;Pequeno I;122,071; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ;1; ;1; ; ; ;2; ;3; ;1; ;1;1;4; ; ;1;5
410753;4107533307481;0;258;274;138;218;20;18/01/2021;4107538;41;4;Entre Rios do Oeste;3926;2642;1284;Pequeno I;122,071; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2; ;3; ;1; ;1;1;4; ; ;1;5
410753;4107533307481;0;258;273;138;218;20;30/07/2014;4107538;41;4;Entre Rios do Oeste;3926;2642;1284;Pequeno I;122,071; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2; ;3; ;1; ;1;1;4; ; ;1;5
410753;4107533307481;1;254;239;142;253;272;01/10/2021;4107538;41;4;Entre Rios do Oeste;3926;2642;1284;Pequeno I;122,071; ;2;31.08.2021;8/31/2021;1;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2; ;3; ;1; ;1;1;4; ; ;1;5
410753;4107533307481;0;253;239;138;254;272;15/04/2021;4107538;41;4;Entre Rios do Oeste;3926;2642;1284;Pequeno I;122,071; ;2;31.08.2021;8/31/2021;3;0;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;3; ;1; ;1;1;4; ; ;1;5
410765;4107653311570;0;258;273;138;21;20;01/10/2021;4107652;41;4;Fazenda Rio Grande;81675;75928;5747;Médio;116,678; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;2; ; ;1;2; ; ;1;3
