IBGE;q85_3;q85_5;q85_6;q85_7;q85_8;q85_9;UF;Regiao;Q_incompleto;DataCenso;DataCenso_2021;Faixas_etarias;q85_8_rec;q85_9_rec;TempoMandato;d85_5;d85_5bin1;d85_5bin2;d85_5bin3;d85_6bin1;d85_6bin2;d85_6bin3;d85_6bin4;d85_6bin5;d85_6bin1_TIT;d85_6bin1_SUPL;d85_6bin2_TIT;d85_6bin2_SUPL;d85_6bin3_TIT;d85_6bin3_SUPL;d85_6bin4_TIT;d85_6bin4_SUPL;d85_6bin5_TIT;d85_6bin5_SUPL;d85_6bin1_sum;d85_6bin2_sum;d85_6bin3_sum;d85_6bin4_sum;d85_6bin5_sum;d85_6bin1_TIT_sum;d85_6bin1_SUPL_sum;d85_6bin2_TIT_sum;d85_6bin2_SUPL_sum;d85_6bin3_TIT_sum;d85_6bin3_SUPL_sum;d85_6bin4_TIT_sum;d85_6bin4_SUPL_sum;d85_6bin5_TIT_sum;d85_6bin5_SUPL_sum;nu_conselheiros
14;1;255;O;106;17/12/2020;16/12/2022;14;1; ;31.08.2021;8/31/2021;2;12/17/2020;12/16/2022;2;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
14;2;255;T;308;22/02/2021;21/02/2022;14;1; ;31.08.2021;8/31/2021;3;2/22/2021;2/21/2022;1;1; ;1; ; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
14;1;257;E;105;17/12/2020;16/12/2022;14;1; ;31.08.2021;8/31/2021;2;12/17/2020;12/16/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
14;2;255;O;106;11/03/2021;10/03/2023;14;1; ;31.08.2021;8/31/2021;2;3/11/2021;3/10/2023;2;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
14;1;257;GE;105;31/07/2021;30/07/2023;14;1; ;31.08.2021;8/31/2021;3;7/31/2021;7/30/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
14;1;258;GA;106;22/02/2021;21/02/2023;14;1; ;31.08.2021;8/31/2021;3;2/22/2021;2/21/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
14;2;255;O;105;17/12/2020;16/12/2022;14;1; ;31.08.2021;8/31/2021;2;12/17/2020;12/16/2022;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
14;1;257;E;105;24/05/2021;23/05/2023;14;1; ;31.08.2021;8/31/2021;2;5/24/2021;5/23/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
14;1;257;E;106;02/12/2021;01/12/2023;14;1; ;31.08.2021;8/31/2021;4;12/2/2021;12/1/2023;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
14;1;257;GS;106;18/11/2021;17/11/2023;14;1; ;31.08.2021;8/31/2021;2;11/18/2021;11/17/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
14;2;257;GO;105;04/03/2021;03/03/2023;14;1; ;31.08.2021;8/31/2021;3;3/4/2021;3/3/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
14;1;258;O;105;17/12/2020;16/12/2022;14;1; ;31.08.2021;8/31/2021;2;12/17/2020;12/16/2022;2;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;4;4;4;12;12;2;2;2;2;2;2;6;6;6;6;24
15;1;256;O;105;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;2;3/31/2020;3/31/2022;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;257;GO;105;30/04/2021;31/03/2022;15;1; ;31.08.2021;8/31/2021;2;4/30/2021;3/31/2022;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;255;E;106;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;3;3/31/2020;3/31/2022;2;1; ;1; ; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;256;GO;106;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;1;3/31/2020;3/31/2022;2;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;257;T;105;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;5;3/31/2020;3/31/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;257;GO;106;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;5;3/31/2020;3/31/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;257;T;106;10/11/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;4;11/10/2020;3/31/2022;1;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;257;GE;106;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;4;3/31/2020;3/31/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;257;E;105;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;4;3/31/2020;3/31/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;257;T;106;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;4;3/31/2020;3/31/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;257;GO;105;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;4;3/31/2020;3/31/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;260;GS;106;10/11/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;4;11/10/2020;3/31/2022;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;257;E;106;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;4;3/31/2020;3/31/2022;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;257;GA;308;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;5;3/31/2020;3/31/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;255;E;20;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;4;3/31/2020;3/31/2022;2;1; ;1; ; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;255;U;106;10/11/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;5;11/10/2020;3/31/2022;1;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;257;GO;105;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;3;3/31/2020;3/31/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;257;GO;105;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;3;3/31/2020;3/31/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;257;E;105;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;3;3/31/2020;3/31/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;256;E;106;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;3;3/31/2020;3/31/2022;2;1; ;1; ; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;257;T;105;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;3;3/31/2020;3/31/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;255;U;105;10/11/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;3;11/10/2020;3/31/2022;1;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;257;GA;106;10/11/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;4;11/10/2020;3/31/2022;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;256;T;105;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;3;3/31/2020;3/31/2022;2;1; ;1; ; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;257;T;106;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;2;3/31/2020;3/31/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;1;257;GO;106;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;2;3/31/2020;3/31/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;257;O;105;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;2;3/31/2020;3/31/2022;2;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
15;2;258;GO;105;31/03/2020;31/03/2022;15;1; ;31.08.2021;8/31/2021;2;3/31/2020;3/31/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;6;6;12;16;3;1;3;3;3;3;6;6;9;7;28
16;1;257;T;106;23/08/2021;26/11/2021;16;1; ;31.08.2021;8/31/2021;1;8/23/2021;11/26/2021;0;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;GO;105;16/06/2020;26/11/2021;16;1; ;31.08.2021;8/31/2021;1;6/16/2020;11/26/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;258;GE;105;23/02/2021;26/11/2021;16;1; ;31.08.2021;8/31/2021;5;2/23/2021;11/26/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;255;U;106;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;4;11/26/2019;11/26/2021;2;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;255;E;106;02/03/2021;26/11/2021;16;1; ;31.08.2021;8/31/2021;5;3/2/2021;11/26/2021;1;1; ;1; ; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;GO;106;19/08/2021;26/11/2021;16;1; ;31.08.2021;8/31/2021;5;8/19/2021;11/26/2021;0;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;GS;106;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;5;11/26/2019;11/26/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;2;256;E;106;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;5;11/26/2019;11/26/2021;2;1; ;1; ; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;GA;308;01/09/2020;26/11/2021;16;1; ;31.08.2021;8/31/2021;4;9/1/2020;11/26/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;U;20;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;4;11/26/2019;11/26/2021;2;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;E;106;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;4;11/26/2019;11/26/2021;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;GO;105;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;4;11/26/2019;11/26/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;GS;105;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;4;11/26/2019;11/26/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;O;106;17/08/2020;26/11/2021;16;1; ;31.08.2021;8/31/2021;4;8/17/2020;11/26/2021;1;2; ; ;1;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;2;257;GA;106;01/09/2020;26/11/2021;16;1; ;31.08.2021;8/31/2021;4;9/1/2020;11/26/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;255;O;106;25/02/2021;26/11/2021;16;1; ;31.08.2021;8/31/2021;4;2/25/2021;11/26/2021;1;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;E;106;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;4;11/26/2019;11/26/2021;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;GA;106;27/04/2021;26/11/2021;16;1; ;31.08.2021;8/31/2021;3;4/27/2021;11/26/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;E;105;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;3;11/26/2019;11/26/2021;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;255;GO;106;16/06/2020;26/11/2021;16;1; ;31.08.2021;8/31/2021;3;6/16/2020;11/26/2021;1;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;GE;105;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;3;11/26/2019;11/26/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;E;105;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;3;11/26/2019;11/26/2021;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;GO;105;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;3;11/26/2019;11/26/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;T;105;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;2;11/26/2019;11/26/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;2;257;T;106;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;3;11/26/2019;11/26/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;O;105;25/02/2021;26/11/2021;16;1; ;31.08.2021;8/31/2021;3;2/25/2021;11/26/2021;1;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;U;105;18/08/2021;26/11/2021;16;1; ;31.08.2021;8/31/2021;3;8/18/2021;11/26/2021;0;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;2;255;T;106;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;2;11/26/2019;11/26/2021;2;1; ;1; ; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;GO;106;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;2;11/26/2019;11/26/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;2;257;GO;105;19/01/2021;26/11/2021;16;1; ;31.08.2021;8/31/2021;2;1/19/2021;11/26/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;257;GO;106;24/02/2021;26/11/2021;16;1; ;31.08.2021;8/31/2021;2;2/24/2021;11/26/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;2;257;T;105;23/03/2021;26/11/2021;16;1; ;31.08.2021;8/31/2021;1;3/23/2021;11/26/2021;1;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
16;1;258;T;105;26/11/2019;26/11/2021;16;1; ;31.08.2021;8/31/2021;2;11/26/2019;11/26/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;6;6;15;18;3;3;2;4;3;3;8;7;8;10;33
17;1;258;GA;20;11/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;2;12/11/2020;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;258;T;106;11/02/2021;10/12/2022;17;1; ;31.08.2021;8/31/2021;2;2/11/2021;12/10/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;258;T;308;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;2;12/10/2020;12/10/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;258;T;106;06/05/2021;10/12/2022;17;1; ;31.08.2021;8/31/2021;2;5/6/2021;12/10/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;2;257;E;106;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;1;12/10/2020;12/10/2022;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;2;257;GS;105;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;4;12/10/2020;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;258;GE;105;29/04/2021;10/12/2022;17;1; ;31.08.2021;8/31/2021;4;4/29/2021;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;2;257;E;106;16/09/2021;10/12/2022;17;1; ;31.08.2021;8/31/2021;4;9/16/2021;12/10/2022;1;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;257;U;106;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;5;12/10/2020;12/10/2022;2;2; ; ;1;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;258;GA;106;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;4;12/10/2020;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;257;U;105;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;4;12/10/2020;12/10/2022;2;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;258;GE;106;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;4;12/10/2020;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;2;257;E;105;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;3;12/10/2020;12/10/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;257;GO;105;17/03/2021;10/12/2022;17;1; ;31.08.2021;8/31/2021;4;3/17/2021;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;257;E;105;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;3;12/10/2020;12/10/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;2;258;GO;106;17/03/2021;10/12/2022;17;1; ;31.08.2021;8/31/2021;4;3/17/2021;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;257;GO;105;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;3;12/10/2020;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;257;E;106;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;3;12/10/2020;12/10/2022;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;2;257;GO;106;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;4;12/10/2020;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;257;GO;105;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;3;12/10/2020;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;260;E;105;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;4;12/10/2020;12/10/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;258;GO;106;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;3;12/10/2020;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;257;GS;106;10/12/2020;10/12/2022;17;1; ;31.08.2021;8/31/2021;3;12/10/2020;12/10/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
17;1;260;T;105;22/02/2021;10/12/2022;17;1; ;31.08.2021;8/31/2021;2;2/22/2021;12/10/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;2;6;4;12;12;1;1;3;3;2;2;6;6;6;6;24
21;2;257;E;106;18/11/2021;20/11/2023;21;2; ;31.08.2021;8/31/2021;2;11/18/2021;11/20/2023;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;2;4;0;5;6;2;0;3;1;0;0;4;1;5;1;11
21;1;257;GA;106;18/11/2021;20/11/2023;21;2; ;31.08.2021;8/31/2021;5;11/18/2021;11/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;2;4;0;5;6;2;0;3;1;0;0;4;1;5;1;11
21;2;257;E;105;18/11/2021;20/11/2023;21;2; ;31.08.2021;8/31/2021;4;11/18/2021;11/20/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;2;4;0;5;6;2;0;3;1;0;0;4;1;5;1;11
21;2;256;E;105;18/11/2021;20/11/2023;21;2; ;31.08.2021;8/31/2021;4;11/18/2021;11/20/2023;2;1; ;1; ; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;2;4;0;5;6;2;0;3;1;0;0;4;1;5;1;11
