IBGE;IBGE7;UF;Regiao;Município;Pop_Total2010_MICRO;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_Municipal;NU_IDENTIFICADOR;q_33_2;q_33_3;q_33_9;q_33_10;q_33_11;q_33_12;q_33_13;q_33_14;DataCenso;DataCenso_2018;q_33_2_rec;Idade;d_33_2_Faixas_etarias;d_33_9;d_33_11;d_33_9bin1;d_33_9bin2;d_33_9bin3;d_33_10bin1;d_33_10bin2;d_33_10bin3;d_33_10bin4;d_33_10bin5;d_33_11bin1;d_33_11bin2;d_33_11bin3;d_33_11bin4;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum;nu_trabalhadores
420660;4206603;42;4;Guarujá do Sul;174732;4908;2655;2253;1;100,219;1;4206603308614;13/01/1977;1;258;274;138;218;272;01/01/2017;31.08.2018;8/31/2018;1/13/1977;41;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
420660;4206603;42;4;Guarujá do Sul;174732;4908;2655;2253;1;100,219;1;4206603308614;14/03/1980;1;257;273;138;21;20;01/01/2017;31.08.2018;8/31/2018;3/14/1980;38;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
420665;4206652;42;4;Guatambú;405066;4679;1749;2930;1;205,875;1;4206653306717;05/08/1966;1;258;273;138;21;272;02/01/2017;31.08.2018;8/31/2018;8/5/1966;52;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;1;0;1;0;0;0;1;0;0;0;1
420690;4206900;42;4;Ibirama;204894;17330;14813;2517;1;247,348;1;4206903308642;09/11/1995;1;258;273;264;218;18;06/11/2017;31.08.2018;8/31/2018;11/9/1995;22;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;1;0;1;0;0;0;0;0;0;1;1
420700;4207007;42;4;Içara;369398;58833;53913;4920;3;228,928;1;4207003305976;07/08/1979;0;255;239;138;372;20;22/10/2016;31.08.2018;8/31/2018;8/7/1979;39;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;1;2;0;1;0;0;1;3;0;0;0;3
420700;4207007;42;4;Içara;369398;58833;53913;4920;3;228,928;1;4207003305976;13/04/1960;0;258;274;138;21;272;25/09/2009;31.08.2018;8/31/2018;4/13/1960;58;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;1;2;0;1;0;0;1;3;0;0;0;3
420700;4207007;42;4;Içara;369398;58833;53913;4920;3;228,928;1;4207003305976;27/04/1972;1;257;273;138;218;272;01/09/2015;31.08.2018;8/31/2018;4/27/1972;46;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;1;2;0;1;0;0;1;3;0;0;0;3
420730;4207304;42;4;Imbituba;374859;40170;40170;0;2;182,929;1;4207303308530;02/12/1967;1;257;274;266;218;18;21/07/2016;31.08.2018;8/31/2018;12/2/1967;50;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;0;0;0;2;2
420730;4207304;42;4;Imbituba;374859;40170;40170;0;2;182,929;1;4207303308530;23/03/1969;1;258;273;266;218;18;22/09/2017;31.08.2018;8/31/2018;3/23/1969;49;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;2;0;1;0;0;1;0;0;0;2;2
420750;4207502;42;4;Indaial;677376;54854;52927;1927;3;430,79;1;4207503306160;10/02/1984;1;257;274;138;218;272;08/09/2015;31.08.2018;8/31/2018;2/10/1984;34;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;4;1;1;0;0;1;2;0;0;2;4
420750;4207502;42;4;Indaial;677376;54854;52927;1927;3;430,79;1;4207503306160;31/03/1971;0;257;237;142;21;20;04/06/2014;31.08.2018;8/31/2018;3/31/1971;47;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;0;4;1;1;0;0;1;2;0;0;2;4
420750;4207502;42;4;Indaial;677376;54854;52927;1927;3;430,79;1;4207503306160;12/03/1975;1;257;273;142;218;272;08/09/2015;31.08.2018;8/31/2018;3/12/1975;43;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;4;1;1;0;0;1;2;0;0;2;4
420750;4207502;42;4;Indaial;677376;54854;52927;1927;3;430,79;1;4207503306160;19/07/1974;1;257;275;138;218;272;09/05/2009;31.08.2018;8/31/2018;7/19/1974;44;3;2;1; ; ;1;1; ; ; ; ;1; ; ; ;0;0;4;1;1;0;0;1;2;0;0;2;4
420775;4207759;42;4;Iraceminha;405066;4253;1468;2785;1;163,105;1;4207753304905;23/09/1985;1;257;274;138;218;272;31/03/2015;31.08.2018;8/31/2018;9/23/1985;32;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
420775;4207759;42;4;Iraceminha;405066;4253;1468;2785;1;163,105;1;4207753304905;07/11/1972;1;258;273;138;218;20;01/04/2003;31.08.2018;8/31/2018;11/7/1972;45;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
420785;4207858;42;4;Irati;405066;2096;449;1647;1;78,276;1;4207853309154;07/06/1977;0;257;273;138;218;272;21/11/2017;31.08.2018;8/31/2018;6/7/1977;41;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
420785;4207858;42;4;Irati;405066;2096;449;1647;1;78,276;1;4207853309154;03/03/1991;1;257;274;138;218;272;21/11/2017;31.08.2018;8/31/2018;3/3/1991;27;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
420785;4207858;42;4;Irati;405066;2096;449;1647;1;78,276;1;4207853309154;04/03/1977;1;257;273;138;218;20;21/11/2017;31.08.2018;8/31/2018;3/4/1977;41;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
420880;4208807;42;4;Jaguaruna;374859;17290;13198;4092;1;328,347;1;4208803306291;29/07/1972;1;257;273;138;218;18;01/07/2018;31.08.2018;8/31/2018;7/29/1972;46;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
420880;4208807;42;4;Jaguaruna;374859;17290;13198;4092;1;328,347;1;4208803306291;05/11/1972;1;257;274;138;21;18;01/11/2017;31.08.2018;8/31/2018;11/5/1972;45;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
420890;4208906;42;4;Jaraguá do Sul;842709;143123;132800;10323;4;529,447;1;4208903306016;14/07/1990;1;257;274;266;218;20;11/06/2018;31.08.2018;8/31/2018;7/14/1990;28;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;1;1;0;0;1;2;0;0;1;3
420890;4208906;42;4;Jaraguá do Sul;842709;143123;132800;10323;4;529,447;1;4208903306016;06/01/1992;1;258;273;138;218;18;05/05/2014;31.08.2018;8/31/2018;1/6/1992;26;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;1;1;0;0;1;2;0;0;1;3
420890;4208906;42;4;Jaraguá do Sul;842709;143123;132800;10323;4;529,447;1;4208903306016;17/08/1966;1;258;275;138;21;272;01/03/2016;31.08.2018;8/31/2018;8/17/1966;52;4;2;1; ; ;1;1; ; ; ; ;1; ; ; ;0;0;3;1;1;0;0;1;2;0;0;1;3
420910;4209102;42;4;Joinville;842709;515288;497850;17438;4;1126,106;1;4209103305956;28/03/1977;1;257;273;138;218;272;22/09/2011;31.08.2018;8/31/2018;3/28/1977;41;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;9;2;3;0;0;2;9;0;0;0;9
420910;4209102;42;4;Joinville;842709;515288;497850;17438;4;1126,106;1;4209103305956;04/08/1983;1;257;275;138;218;272;01/01/2015;31.08.2018;8/31/2018;8/4/1983;35;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;0;0;9;2;3;0;0;2;9;0;0;0;9
420910;4209102;42;4;Joinville;842709;515288;497850;17438;4;1126,106;1;4209103305956;01/06/1986;1;257;273;138;21;18;03/09/2018;31.08.2018;8/31/2018;6/1/1986;32;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;9;2;3;0;0;2;9;0;0;0;9
420910;4209102;42;4;Joinville;842709;515288;497850;17438;4;1126,106;1;4209103305956;07/04/1992;0;258;274;138;218;272;16/07/2015;31.08.2018;8/31/2018;4/7/1992;26;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;9;2;3;0;0;2;9;0;0;0;9
420910;4209102;42;4;Joinville;842709;515288;497850;17438;4;1126,106;1;4209103305956;08/12/1958;1;258;274;138;218;272;01/12/2009;31.08.2018;8/31/2018;12/8/1958;59;4;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;9;2;3;0;0;2;9;0;0;0;9
420910;4209102;42;4;Joinville;842709;515288;497850;17438;4;1126,106;1;4209103305956;18/10/1966;1;257;273;138;218;272;01/08/2016;31.08.2018;8/31/2018;10/18/1966;51;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;9;2;3;0;0;2;9;0;0;0;9
420910;4209102;42;4;Joinville;842709;515288;497850;17438;4;1126,106;1;4209103305956;03/06/1964;1;258;238;138;216;272;09/12/2013;31.08.2018;8/31/2018;6/3/1964;54;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;0;9;2;3;0;0;2;9;0;0;0;9
420910;4209102;42;4;Joinville;842709;515288;497850;17438;4;1126,106;1;4209103305956;10/10/1967;1;257;275;138;218;272;09/04/2018;31.08.2018;8/31/2018;10/10/1967;50;3;2;1; ; ;1;1; ; ; ; ;1; ; ; ;0;0;9;2;3;0;0;2;9;0;0;0;9
420910;4209102;42;4;Joinville;842709;515288;497850;17438;4;1126,106;1;4209103305956;26/09/1976;0;257;238;138;216;272;22/03/2012;31.08.2018;8/31/2018;9/26/1976;41;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;0;9;2;3;0;0;2;9;0;0;0;9
420917;4209177;42;4;Jupiá;152465;2148;1044;1104;1;92,055;1;4209173306131;11/04/1985;1;257;237;266;21;20;01/01/2017;31.08.2018;8/31/2018;4/11/1985;33;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;0;2;0;1;0;0;0;1;0;0;1;2
420917;4209177;42;4;Jupiá;152465;2148;1044;1104;1;92,055;1;4209173306131;20/10/1973;1;258;273;138;218;262;06/03/2006;31.08.2018;8/31/2018;10/20/1973;44;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;0;1;0;0;1;2
420945;4209458;42;4;Lajeado Grande;152465;1490;648;842;1;65,284;1;4209453309128;15/01/1977;1;257;273;138;21;263;27/06/2017;31.08.2018;8/31/2018;1/15/1977;41;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
420945;4209458;42;4;Lajeado Grande;152465;1490;648;842;1;65,284;1;4209453309128;30/12/1995;1;257;274;138;218;20;04/06/2018;31.08.2018;8/31/2018;12/30/1995;22;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
420960;4209607;42;4;Lauro Muller;369398;14367;11106;3261;1;270,781;1;4209603307969;14/02/1986;1;257;274;362;218;18;01/02/2011;31.08.2018;8/31/2018;2/14/1986;32;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;0;0;0;2;2
420960;4209607;42;4;Lauro Muller;369398;14367;11106;3261;1;270,781;1;4209603307969;18/05/1966;1;257;273;362;218;18;01/03/2015;31.08.2018;8/31/2018;5/18/1966;52;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;2;0;1;0;0;1;0;0;0;2;2
421050;4210506;42;4;Maravilha;405066;22101;18087;4014;2;171,284;1;4210503304629;12/02/1980;1;257;273;138;218;272;01/01/2013;31.08.2018;8/31/2018;2/12/1980;38;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;1;0;0;1;2
421050;4210506;42;4;Maravilha;405066;22101;18087;4014;2;171,284;1;4210503304629;23/06/1974;1;257;274;266;218;20;03/04/2017;31.08.2018;8/31/2018;6/23/1974;44;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;2;0;1;0;0;1;1;0;0;1;2
421090;4210902;42;4;Modelo;405066;4045;2692;1353;1;91,106;1;4210903306044;20/07/1992;1;256;275;142;216;262;04/11/2014;31.08.2018;8/31/2018;7/20/1992;26;1;1;4; ;1; ;1; ; ; ; ; ; ; ;1;0;1;1;1;0;0;0;1;1;0;0;1;2
421090;4210902;42;4;Modelo;405066;4045;2692;1353;1;91,106;1;4210903306044;13/09/1976;1;257;274;138;21;262;08/08/2018;31.08.2018;8/31/2018;9/13/1976;41;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;1;1;1;0;0;0;1;1;0;0;1;2
421140;4211405;42;4;Nova Erechim;405066;4275;3211;1064;1;64,892;1;4211403307569;03/08/1978;1;258;273;138;218;20;02/05/2002;31.08.2018;8/31/2018;8/3/1978;40;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;1;0;1;0;0;0;1;0;0;0;1
421145;4211454;42;4;Nova Itaberaba;405066;4267;1530;2737;1;137,547;1;4211453306745;31/10/1985;1;258;273;138;218;20;25/02/2016;31.08.2018;8/31/2018;10/31/1985;32;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
421145;4211454;42;4;Nova Itaberaba;405066;4267;1530;2737;1;137,547;1;4211453306745;11/01/1991;1;257;274;138;218;272;04/06/2018;31.08.2018;8/31/2018;1/11/1991;27;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
421187;4211876;42;4;Paial;141990;1763;336;1427;1;85,757;1;4211873308876;11/08/1984;1;257;273;266;218;262;07/05/2018;31.08.2018;8/31/2018;8/11/1984;34;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;2;0;1;0;0;1;1;0;0;1;2
421187;4211876;42;4;Paial;141990;1763;336;1427;1;85,757;1;4211873308876;05/10/1978;1;258;274;138;218;262;04/08/2010;31.08.2018;8/31/2018;10/5/1978;39;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;1;0;0;1;2
421190;4211900;42;4;Palhoça;878260;137334;135311;2023;4;395,133;1;4211903306715;27/01/1976;1;258;273;138;218;18;04/12/2017;31.08.2018;8/31/2018;1/27/1976;42;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
421190;4211900;42;4;Palhoça;878260;137334;135311;2023;4;395,133;1;4211903306715;08/03/1982;1;258;274;138;218;18;02/06/2016;31.08.2018;8/31/2018;3/8/1982;36;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
421190;4211900;42;4;Palhoça;878260;137334;135311;2023;4;395,133;1;4211903306715;19/12/1991;1;258;273;138;21;18;03/10/2016;31.08.2018;8/31/2018;12/19/1991;26;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
421210;4212106;42;4;Palmitos;405066;16020;9871;6149;1;352,504;1;4212103305937;21/06/1965;1;258;273;138;21;20;10/10/2001;31.08.2018;8/31/2018;6/21/1965;53;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;1;0;1;0;0;0;1;0;0;0;1
421223;4212239;42;4;Paraíso;174732;4080;1451;2629;1;181,843;1;4212233307627;08/05/1991;1;257;274;138;218;272;18/09/2017;31.08.2018;8/31/2018;5/8/1991;27;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
421223;4212239;42;4;Paraíso;174732;4080;1451;2629;1;181,843;1;4212233307627;29/05/1967;1;257;273;138;218;272;06/04/2014;31.08.2018;8/31/2018;5/29/1967;51;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
421260;4212601;42;4;Peritiba;141990;2988;1481;1507;1;95,842;1;4212603305992;10/02/1981;1;258;235;138;218;20;10/11/2016;31.08.2018;8/31/2018;2/10/1981;37;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;0;5;1;1;0;0;1;5;0;0;0;5
421260;4212601;42;4;Peritiba;141990;2988;1481;1507;1;95,842;1;4212603305992;09/07/1981;1;257;273;138;218;272;20/10/2015;31.08.2018;8/31/2018;7/9/1981;37;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;5;1;1;0;0;1;5;0;0;0;5
421260;4212601;42;4;Peritiba;141990;2988;1481;1507;1;95,842;1;4212603305992;03/01/1985;1;257;274;138;21;20;18/04/2012;31.08.2018;8/31/2018;1/3/1985;33;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;5;1;1;0;0;1;5;0;0;0;5
421260;4212601;42;4;Peritiba;141990;2988;1481;1507;1;95,842;1;4212603305992;30/08/1990;1;257;281;138;218;20;10/11/2016;31.08.2018;8/31/2018;8/30/1990;28;1;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;0;5;1;1;0;0;1;5;0;0;0;5
421260;4212601;42;4;Peritiba;141990;2988;1481;1507;1;95,842;1;4212603305992;16/08/1968;1;257;275;138;218;20;18/04/2012;31.08.2018;8/31/2018;8/16/1968;50;3;2;1; ; ;1;1; ; ; ; ;1; ; ; ;0;0;5;1;1;0;0;1;5;0;0;0;5
421265;4212650;42;4;Pescaria Brava;0;0;0;0;1;105,169;1;4212653308055;14/10/1973;1;257;273;266;218;20;24/05/2017;31.08.2018;8/31/2018;10/14/1973;44;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;2;0;0;1;0;0;0;3;3
421265;4212650;42;4;Pescaria Brava;0;0;0;0;1;105,169;1;4212653308055;21/09/1976;1;257;273;266;21;20;24/05/2017;31.08.2018;8/31/2018;9/21/1976;41;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;2;0;0;1;0;0;0;3;3
421265;4212650;42;4;Pescaria Brava;0;0;0;0;1;105,169;1;4212653308055;03/06/1993;1;257;274;266;218;20;24/05/2017;31.08.2018;8/31/2018;6/3/1993;25;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;2;0;0;1;0;0;0;3;3
421265;4212650;42;4;Pescaria Brava;0;0;0;0;1;105,169;1;4212653308900;14/10/1973;1;257;273;266;218;18;07/01/2017;31.08.2018;8/31/2018;10/14/1973;44;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;2;0;0;1;0;0;0;3;3
421265;4212650;42;4;Pescaria Brava;0;0;0;0;1;105,169;1;4212653308900;21/09/1976;1;257;273;266;21;263;21/02/2017;31.08.2018;8/31/2018;9/21/1976;41;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;3;0;2;0;0;1;0;0;0;3;3
421265;4212650;42;4;Pescaria Brava;0;0;0;0;1;105,169;1;4212653308900;03/06/1993;1;257;274;266;218;263;07/08/2017;31.08.2018;8/31/2018;6/3/1993;25;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;0;0;3;0;2;0;0;1;0;0;0;3;3
421290;4212908;42;4;Pinhalzinho;405066;16332;13615;2717;1;128,159;1;4212903305925;15/08/1979;1;257;274;138;21;272;01/03/2012;31.08.2018;8/31/2018;8/15/1979;39;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;2;3;0;2;0;0;1;4;0;0;1;5
421290;4212908;42;4;Pinhalzinho;405066;16332;13615;2717;1;128,159;1;4212903305925;16/12/1987;1;258;273;138;218;272;02/04/2018;31.08.2018;8/31/2018;12/16/1987;30;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;2;3;0;2;0;0;1;4;0;0;1;5
421290;4212908;42;4;Pinhalzinho;405066;16332;13615;2717;1;128,159;1;4212903305925;13/08/1987;1;257;273;138;216;20;02/01/2017;31.08.2018;8/31/2018;8/13/1987;31;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;2;3;0;2;0;0;1;4;0;0;1;5
421290;4212908;42;4;Pinhalzinho;405066;16332;13615;2717;1;128,159;1;4212903305925;16/10/1997;1;256;239;266;253;18;04/05/2018;31.08.2018;8/31/2018;10/16/1997;20;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;2;3;0;2;0;0;1;4;0;0;1;5
421290;4212908;42;4;Pinhalzinho;405066;16332;13615;2717;1;128,159;1;4212903305925;12/01/1967;1;255;239;138;220;20;01/02/2011;31.08.2018;8/31/2018;1/12/1967;51;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;2;3;0;2;0;0;1;4;0;0;1;5
421315;4213153;42;4;Planalto Alegre;405066;2654;1067;1587;1;62,461;1;4213153306721;19/07/1988;1;258;273;266;218;272;16/04/2014;31.08.2018;8/31/2018;7/19/1988;30;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;0;1;0;1;0;0;0;0;0;0;1;1
421350;4213500;42;4;Porto Belo;570947;16083;15167;916;1;92,408;1;4213503308606;16/07/1981;1;258;273;138;218;20;03/07/2015;31.08.2018;8/31/2018;7/16/1981;37;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
421350;4213500;42;4;Porto Belo;570947;16083;15167;916;1;92,408;1;4213503308606;11/09/1983;1;257;274;138;218;272;05/09/2017;31.08.2018;8/31/2018;9/11/1983;34;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
421390;4213906;42;4;Presidente Castello Bran;141990;1725;553;1172;1;65,605;1;4213903307533;25/03/1975;1;257;275;138;218;272;25/05/2016;31.08.2018;8/31/2018;3/25/1975;43;3;2;1; ; ;1;1; ; ; ; ;1; ; ; ;0;0;4;1;1;0;1;1;4;0;0;0;4
421390;4213906;42;4;Presidente Castello Bran;141990;1725;553;1172;1;65,605;1;4213903307533;26/05/1987;1;257;274;138;218;272;25/05/2016;31.08.2018;8/31/2018;5/26/1987;31;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;4;1;1;0;1;1;4;0;0;0;4
421390;4213906;42;4;Presidente Castello Bran;141990;1725;553;1172;1;65,605;1;4213903307533;06/01/1971;0;257;232;138;254;272;25/05/2016;31.08.2018;8/31/2018;1/6/1971;47;3;2;1; ; ;1; ; ; ;1; ;1; ; ; ;0;0;4;1;1;0;1;1;4;0;0;0;4
421390;4213906;42;4;Presidente Castello Bran;141990;1725;553;1172;1;65,605;1;4213903307533;24/08/1974;1;257;273;138;218;272;25/05/2016;31.08.2018;8/31/2018;8/24/1974;44;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;4;1;1;0;1;1;4;0;0;0;4
421400;4214003;42;4;Presidente Getúlio;204894;14887;10535;4352;1;294,265;1;4214003306741;30/12/1975;1;258;273;138;216;18;02/06/2014;31.08.2018;8/31/2018;12/30/1975;42;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
421400;4214003;42;4;Presidente Getúlio;204894;14887;10535;4352;1;294,265;1;4214003306741;16/08/1987;1;258;274;138;218;272;02/01/2017;31.08.2018;8/31/2018;8/16/1987;31;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
421400;4214003;42;4;Presidente Getúlio;204894;14887;10535;4352;1;294,265;1;4214003306741;05/07/1971;1;257;273;138;21;272;02/06/2014;31.08.2018;8/31/2018;7/5/1971;47;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;3;0;2;0;0;1;3;0;0;0;3
421415;4214151;42;4;Princesa;174732;2758;1004;1754;1;86,18;1;4214153307595;10/04/1987;1;258;273;138;218;20;03/07/2013;31.08.2018;8/31/2018;4/10/1987;31;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
421415;4214151;42;4;Princesa;174732;2758;1004;1754;1;86,18;1;4214153307595;08/05/1988;0;257;274;138;218;272;08/08/2018;31.08.2018;8/31/2018;5/8/1988;30;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
421450;4214508;42;4;Rio do Campo;204894;6192;2632;3560;1;506,249;1;4214503305829;01/09/1973;0;255;238;142;21;262;08/11/2018;31.08.2018;8/31/2018;9/1/1973;44;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;1;2;0;1;0;0;1;1;0;0;2;3
421450;4214508;42;4;Rio do Campo;204894;6192;2632;3560;1;506,249;1;4214503305829;18/10/1985;1;257;274;138;218;262;03/10/2017;31.08.2018;8/31/2018;10/18/1985;32;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;1;2;0;1;0;0;1;1;0;0;2;3
421450;4214508;42;4;Rio do Campo;204894;6192;2632;3560;1;506,249;1;4214503305829;22/06/1964;1;257;273;266;218;272;03/10/2017;31.08.2018;8/31/2018;6/22/1964;54;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;0;1;2;0;1;0;0;1;1;0;0;2;3
421510;4215109;42;4;Rodeio;677376;10922;9424;1498;1;129,934;1;4215103306590;07/08/1984;1;257;274;138;21;20;06/03/2017;31.08.2018;8/31/2018;8/7/1984;34;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;1;2;0;1;0;0;1;3;0;0;0;3
421510;4215109;42;4;Rodeio;677376;10922;9424;1498;1;129,934;1;4215103306590;06/11/1969;1;257;273;138;218;263;13/03/2017;31.08.2018;8/31/2018;11/6/1969;48;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;1;2;0;1;0;0;1;3;0;0;0;3
421510;4215109;42;4;Rodeio;677376;10922;9424;1498;1;129,934;1;4215103306590;06/05/1977;1;255;238;138;217;263;12/03/2017;31.08.2018;8/31/2018;5/6/1977;41;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;1;2;0;1;0;0;1;3;0;0;0;3
421535;4215356;42;4;Saltinho;405066;3961;1255;2706;1;156,531;1;4215353306118;24/06/1986;1;257;274;138;218;272;16/07/2012;31.08.2018;8/31/2018;6/24/1986;32;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
421535;4215356;42;4;Saltinho;405066;3961;1255;2706;1;156,531;1;4215353306118;31/03/1987;1;257;273;138;21;18;08/08/2011;31.08.2018;8/31/2018;3/31/1987;31;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;2;0;1;0;0;1;2;0;0;0;2
421545;4215455;42;4;Sangão;374859;10400;4856;5544;1;82,892;1;4215453306045;04/01/1975;1;257;273;138;218;262;03/11/2015;31.08.2018;8/31/2018;1/4/1975;43;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;0;1;0;1;0;0;0;1;0;0;0;1
421580;4215802;42;4;São Bento do Sul;126395;74801;71234;3567;3;501,634;1;4215803302971;01/01/1980;1;255;238;138;220;20;01/01/2017;31.08.2018;8/31/2018;1/1/1980;38;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;1;4;2;1;0;0;1;5;0;0;0;5
